representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00398009.2	 	IPO4	39101	3	4	21801033.555	22122169.585	32953596.293	32701119.16	21828917.036	14426646.669	14143071.996	15082866.25	16058211.281	12721594.54
IPI00640197.1	 	TPP2	39101	15	22	269885998.406	347082484.533	243081089.946	661427186.232	335110977.533	316863554.682	342464994.244	314025272.897	466834041.042	264383094.602
IPI00418366.5	 	ADCK5	39101	2	3	6536051.924	6917290.798	10331911.234	15217349.036	6567409.33	7331451.96	7298959.911	6596119.752	10026688.769	7897897.176
IPI00015773.3	 	COMMD3	39101	2	2	3592605.408	3608264.854	5237553.072	5385152.281	4096394.989	3155665.87	2330989.371	2763169.277	3430908.912	3258200.618
IPI00014400.4	 	DNAJB12	39101	1	2	25010534.185	24871749.076	27071781.328	39191112.918	21274600.944	18557066.29	16655142.625	16765470.994	22755384.155	17483960.335
IPI00024913.2	 	C21ORF33	39101	8	16	179252468.335	205179477.737	199629143.401	298926656.567	130740681.514	173376828.883	163635491.122	166216937.963	238727600.418	139827799.406
IPI00073713.3	 	MSI2	39101	4	6	58763634.807	64429815.42	89812103.394	104764571.184	48819343.226	33964786.575	37746469.049	37960450.563	43918239.779	33827882.576
IPI00303476.1	 	ATP5B	39101	18	110	2285373270.74	2561009437.54	2605766148.22	5005551701.45	2094589311.61	2792422915.61	2497411014.55	2309047397	4257212801.44	2336654818.59
IPI00889783.1	 	LOC100132129	39101	2	2	39867785.207	43100170.949	50627827.068	66266222.185	29856782.66	27571016.447	26776511.657	28320607.491	37515017.761	25848606.988
IPI00909718.1	 	BST2	39101	3	7	93698509.198	97513197.167	99652155.489	136730001.636	74255677.415	84194215.819	76956325.354	80093649.563	103250466.433	76749400.713
IPI00657858.1	 	SGOL2	39101	2	2	12161086.118	17799640.685	17360394.377	25396915.772	8950880.237	9395844.236	10815978.462	9526716.949	14936059.623	7437934.752
IPI00032959.3	 	GPD1L	39101	7	7	150871525.953	175644941.047	144163463.225	282442853.427	118295050.35	56699695.656	40971766.329	40436803.696	81468321.047	51818734.286
IPI00401193.6	 	KIAA1147	39101	1	1	2586593.638	3026894.223	3197965.131	5394873.522	2907826.23	2923179.604	2326730.128	2027120.31	3220559.023	2084689.76
IPI00022028.4	 	FAM168A	39101	2	2	23759199.786	20100334.456	26495504.205	34946664.444	17854688.834	21644581.452	22693899.93	24751433.946	30888153.297	21895752.539
IPI00879760.1	 	WDR91	39101	1	1	3574026.524	5401672.89	5408109.978	7082772.74	2717920.321	3247899.218	3997763.418	3645448.303	5039850.346	3111278.703
IPI00783058.1	IPI00852931.1	RBCK1	39101	1	1	7703866.803	9664559.735	12687209	14858358.174	7981393.105	6048027.877	5999148.086	5402832.859	7947275.346	6486681.393
IPI00384051.6	 	PSME2	39101	14	71	1106596700.64	1175859609.29	1271391741.14	2102581997.77	894138730.639	762266895.126	690556993.06	704114307.43	1053674428.44	671131469.426
IPI00873294.1	 	BLMH	39101	15	37	380265246.106	420256910.365	440618428.689	733490506.371	319555821.625	389255095.356	366686798.823	333928610.192	497281378.339	283116722.871
IPI00784119.1	 	ATP6AP1	39101	6	9	44646647.302	48633749.591	45854428.438	73718669.067	43286000.682	40166889.011	35310387.147	31748310.323	52168624.174	30590368.192
IPI00871937.1	 	LMBRD1	39101	3	4	50127317.388	63318006.657	53413377.731	100573011.599	43179219.434	45683474.59	45279839.149	46436319.268	64309040.521	41107147.349
IPI00164434.5	 	REEP3	39101	4	4	36052224.053	37355425.321	40099548.406	58721469.154	29420403.168	28274051.685	28241417.191	31253092.699	44783256.096	25593715.495
IPI00020512.1	 	ALG13	39101	4	6	78723733.335	72396490.07	69541965.118	112656840.026	43352934.016	39151561.874	35827397.046	38187235.901	65048398.058	36567463.174
IPI00303207.3	 	ABCE1	39101	17	49	721654050.229	665023270.065	756636116.609	1168121605.93	485381417.063	569520189.235	547998428.66	556384835.08	908489422.426	551753165.91
IPI00007306.1	 	CFDP1	39101	11	30	561815819.118	464772513.201	523157089.074	796547011.488	330382206.319	438389418.828	407337060.122	421109071.671	645147879.795	435869497.58
IPI00429191.3	 	ETF1	39101	3	5	96508039.43	109756822.2	143572003.755	175107821.044	108326054.832	14986938.61	11876938.688	12746581.906	19600349.462	16656941.786
IPI00017767.1	 	MGST2	39101	1	5	81382506.167	71405147.779	88427008.013	101207861.078	59703592.217	65477335.404	63489153.09	67783710.938	76531434.905	62501043.338
IPI00216550.2	 	CD55	39101	4	4	118372714.203	128381155.705	111973052.748	166799450.502	83702259.12	107319580.549	103384426.233	94557930.913	130947675.171	84990402.222
IPI00789699.2	 	CYFIP2	39101	10	12	123130581.528	168549379.537	185588472.055	305189418.468	127775787.137	60697669.248	59750007.556	56825750.105	85535229.23	52879397.27
IPI00004324.1	 	TRAPPC3	39101	4	7	122643976.611	133755214.407	150735771.685	189754103.999	93591118.66	93020687.894	87947316.023	88565764.467	118859316.624	82579851.444
IPI00001734.3	 	PSAT1	39101	14	72	1382067531.16	1369628433.09	1652007412.55	2207033415.72	936119573.729	1162910655.23	1123856482.66	1164903107.08	1576587713.11	1036680308.87
IPI00221234.7	 	ALDH7A1	39101	14	28	335368601.527	362723895.532	391918792.949	676041493.929	279308891.923	142714318.177	117963299.156	114787280.772	229499331.355	217297588.676
IPI00479385.4	 	ASMTL	39101	2	3	10162056.664	14706106.895	13915248.205	22499935.851	11728608.378	4089236.76	3223813.144	2976921.475	3832017.446	4844757.36
IPI00410383.1	 	GAB1	39101	1	1	10633424.354	14836961.003	18959272.683	23227754.775	10066061.327	9831378.461	10146482.186	8208132.381	13220444.456	10151084.531
IPI00012490.1	 	ATP2B4	39101	5	6	61235444.178	55469355.293	68131066.932	110216730.529	55506365.617	33909336.457	25380151.599	24989584.69	42143403.719	29898824.415
IPI00019411.2	 	CYP2J2	39101	1	1	4133444.923	3985668.592	5285470.092	7705682.866	4257125.318	3869868.597	3465116.651	3981022.127	4199120.973	3844126.745
IPI00009010.3	 	HSPC152	39101	4	9	78149063.55	85259667.71	89784883.16	126068157.288	63698773.596	60056785.707	55407677.168	53914762.285	74478243.14	56973249.272
IPI00217561.2	 	ITGB1	39101	15	31	412900724.578	478607754.974	493400638.565	718352576.625	352901347.316	410287307.835	371031465.747	368754602.403	466393850.292	327169053.948
IPI00303120.5	 	TMEM143	39101	3	3	15581736.655	12643954.719	13102723.072	15704377.888	15094549.823	13457290.841	13010824.98	14035811.016	17012362.564	14060168.744
IPI00098827.1	 	HSPB11	39101	1	1	16745105.46	16758991.546	21855116.251	26535180.719	13284587.703	12533686.866	11369777.595	11694859.848	15327780.91	10324127.578
IPI00029997.1	 	PGLS	39101	7	16	146910937.7	145095117.378	176733435.091	236061586.616	107839467.264	135095421.204	130720770.19	135226718.248	178427045.225	123853864.435
IPI00219675.1	 	RAC1	39101	2	9	640599253.956	632268363.879	918544620.978	1034730432.42	433210700.793	632647965.157	633155157.681	668965826.4	894846704.14	629085640.446
IPI00423342.2	 	GPR126	39101	7	8	139024788.883	145783398.871	153324051.164	240092149.805	118829743.702	130028840.929	119045319.551	113607194.421	171264942.817	114724508.101
IPI00003836.1	 	UGT2B10	39101	2	4	47081931.346	48295380.284	54100496.297	88524942.87	44713465.638	40698773.057	38468933.525	35323338.479	58908941.093	36876149.082
IPI00644674.1	 	NUBP2	39101	1	1	455400.65	76068.525	250932.148	434072.205	255480.533	348842.685	119993.552	221291.115	311280.468	103194.143
IPI00100460.2	 	DARS2	39101	10	16	212932190.197	188821742.521	175158279.73	329160975.837	173276236.343	132896051.261	82451181.109	89866964.964	162132216.408	122653507.912
IPI00002203.6	 	BCCIP	39101	1	1	12356268.222	14793803.429	21600569.788	26771943.939	14158561.351	6481185.854	4165638.629	4121925.903	5252993.395	6930314.426
IPI00006006.3	 	TMEM63A	39101	8	9	94642300.025	100336006.058	115504599.166	170423786.727	76273535.116	85636808.905	85800447.79	81460677.408	117042831.479	73631991.071
IPI00452731.6	 	NDUFA7	39101	4	6	73645594.71	66092354.489	77681781.107	103164352.125	47740458	58320255.392	59920550.556	59772153.614	80881473.904	56554062.829
IPI00514587.1	 	SARS	39101	16	21	336030733.523	295747550.391	359180314.157	575960273.906	234900008.214	114489848.914	93939393.888	87414747.479	152992886.033	100424506.865
IPI00291901.1	 	IRF3	39101	1	1	18321861.733	19349273.847	23102748.435	27384284.009	13089682.914	8024415.783	7006211.363	8317106.418	10484421.687	7149744.668
IPI00855794.1	 	GGT5	39101	1	1	6665791.802	6367878.315	8317513.152	9430208.121	3952539.096	4776786.623	5360634.868	5127721.711	6518107.218	4421652.678
IPI00783034.4	 	C17ORF70	39101	3	4	40043605.424	41377082.042	43283727.837	64037833.934	29724697.835	33618972.828	32582033.059	34288731.252	40912427.496	29386158.195
IPI00470674.5	 	CYB5R1	39101	3	4	27124542.745	26253572.967	28994123.498	42777609.364	21190009.629	20693394.159	18240079.376	17303529.271	29183696.054	19051735.718
IPI00384047.1	 	TRAPPC6B	39101	6	11	259284872.38	252401830.234	310709084.922	407825053.818	177492648.273	163076415.742	157503973.21	165636144.062	215869491.822	154861892.107
IPI00299517.3	 	FAM175B	39101	9	18	253030922.586	250051370.435	267384938.049	410138362.645	180483435.494	213842217.978	205308042.9	199706105.689	329996360.753	185952150.422
IPI00009365.3	 	COX16	39101	2	3	37931458.843	39052818.925	48119199.208	59304151.602	29109666.728	33683262.66	35641708.095	30553915.726	45382864.618	35070046.289
IPI00020516.1	IPI00847479.1	PSENEN	39101	1	1	6750959.048	6718280.047	10734070.338	11124836.009	6401354.553	9898267.811	9014869.354	8466034.149	11465107.975	10514682.5
IPI00217652.4	 	GLT8D3	39101	3	5	60104890.094	58861694.363	73140037.634	96848915.188	45834402.213	41260908.933	40107140.265	35403645.806	56637647.247	34819305.164
IPI00019576.1	 	F10	39101	2	2	19150787.843	21614390.752	18978360.572	42924523.753	18868569.202	17310068.79	17359821.595	13015489.022	26498167.545	13442324.273
IPI00005657.1	 	PFDN6	39101	5	10	197007089.105	185382810.604	199897215.977	307972271.428	128853240.477	186612426.98	174442491.883	180210771.536	248922047.331	161864399.795
IPI00298405.3	IPI00646518.2	TMEM159	39101	2	2	18241391.263	18780953.058	25432228.893	31995618.698	14223989.635	17117623.91	17638502.445	17986432.898	23905557.753	15798451.337
IPI00027809.2	 	PPP3CB	39101	1	1	5946456.654	7138861.973	8336989.075	12265516.707	5426922.214	3748704.942	4262012.829	3991382.527	5563719.006	3990151.25
IPI00010586.2	 	TMF1	39101	21	28	368146774.642	410999012.372	513914678.193	674438876.197	285527557.849	316743415.458	355394190.14	360684028.418	406455862.882	278162323.319
IPI00293015.3	 	WDR8	39101	2	2	9022359.631	8770273.992	10801785.922	14525416.158	7465466.342	9429231.164	6677267.435	7626659.21	10571692.954	9292821.751
IPI00007001.1	 	MRPL11	39101	4	5	60251162.043	70320262.381	83235974.721	120258851.152	51345095.995	23297646.86	20784657.295	21529620.664	35490705.772	22664698.938
IPI00296714.3	 	SLC44A3	39101	2	2	9695327.201	9615050.471	11768638.508	17926156.369	9306016.915	10762362.907	10779911.902	10518797.995	15149217.57	9202627.878
IPI00328748.4	 	ARMET	39101	9	20	707760030.282	717095072.483	861216142.579	1030658443.16	482726514.354	718696945.295	672224597.238	711155437.73	937709510.237	714070718.345
IPI00016702.4	 	RABGAP1	39101	2	2	12507759.367	14291114.748	21039168.592	25168980.21	17670649.121	10477032.199	10635848.04	9362313.055	11377468.407	10197534.938
IPI00024083.3	 	NAAA	39101	5	6	72377637.071	74292190.556	79750899.942	124123368.464	52123777.756	66906974.792	62943957.111	60567283.74	91594575.022	58328890.789
IPI00413344.3	 	CFL2	39101	8	15	300361624.708	306313032.86	388130983.672	514581224.399	213041343.249	184786756.094	167918069.947	171076581.449	264365376.363	189841137.885
IPI00647672.1	 	C1ORF85	39101	2	7	66540496.917	72920191.578	59695071.544	109582978.768	51967037.666	58812301.296	53642197.619	51785423.628	68692411.035	41928244.067
IPI00419869.1	 	COX15	39101	3	6	46685959.804	53826968.148	55655356.147	81183450.881	42655820.549	47321273.108	43881898.753	44756801.018	67421931.541	45844131.682
IPI00296713.4	 	GRN	39101	5	9	67518053.863	76403971.752	60670052.252	78896234.391	56769710.56	65295302.898	49463974.772	53089924.753	62630433.161	54938433.053
IPI00216127.12	 	PLSCR3	39101	1	1	15927092.299	16613447.408	16786064.715	24887520.02	12446884.23	14457715.477	14062690.449	14025276.961	19521923.509	11678920.241
IPI00396423.3	 	CLSTN3	39101	1	1	4075031.217	4239698.196	5312038.294	7209706.94	4444680.005	3797341.016	3414498.756	2764431.69	4121161.193	3340683.028
IPI00026328.3	 	TXNDC12	39101	7	22	192797984.443	245453517.617	236704407.2	391550949.568	228948054.035	207496321.076	196505095.746	170955716.392	232550393.524	148170968.488
IPI00910307.1	IPI00917608.1	C1ORF226	39101	1	1	17401515.007	19760488.057	22374131.729	35202868.805	15316984.552	9671245.168	8761831.992	8042733.304	11247047.832	7856542.672
IPI00216675.1	IPI00910286.1	CASP7	39101	8	11	153571381.698	146381263.954	184342811.727	249391640.547	108949945.489	124475313.282	122333916.823	118949098.447	170847220.082	124376241.674
IPI00030207.1	 	GMDS	39101	18	60	978112066.981	1064037576.52	1101076357.78	1734984584.2	679729299.966	489364516.281	447755340.505	420099134.003	833317303.421	398795265.333
IPI00401216.2	 	SLC10A5	39101	2	2	9513794.1	10018186.072	13432473.969	13371994.688	7006407.706	6401714.684	6849868.382	6640287.442	8893388.391	6496290.589
IPI00410067.1	 	ZC3HAV1	39101	1	1	7652040.938	11044227.188	12472694.373	14532952.685	6396476.524	4260568.113	4632453.108	4602027.348	5455495.451	3486393.535
IPI00027492.1	IPI00335632.1	GCH1	39101	4	6	90477571.033	92110800.929	106949496.514	154243701.088	72353544.337	92807729.663	81637253.882	84884259.14	120109143.752	80551275.7
IPI00296594.2	 	RYBP	39101	2	2	35917290.287	33848508.374	48026754.914	54155502.754	22542041.446	28869000.782	28218915.823	27600714.15	38944582.33	27395375.656
IPI00167215.6	 	HEPACAM	39101	6	10	74416221.219	80665714.235	80057121.519	127524807.578	54978458.194	67144383.797	66622090.856	63202692.465	96311875.499	53809177.434
IPI00783214.2	 	CCNK	39101	3	3	23898252.075	26771218.542	30172393.575	43384243.625	18659839.463	11319370.903	8927965.307	10680311.489	13245784.173	8702423.48
IPI00018901.2	 	GGT1	39101	9	12	178786910.219	186723820.953	206308523.373	305514485.608	130213679.284	154905028.462	149736613.619	147719987.817	230170096.14	142041166.353
IPI00397994.4	 	LOC389203	39101	1	1	5732609.063	6156202.5	7576285.481	11325280.325	4446486.522	6197339.331	6548357.125	5310998.29	8067388.184	6094496.983
IPI00872497.3	 	EI24	39101	3	5	81936125.989	88478458.157	84155469.251	144374439.608	64771053.429	49693237.755	47256598.257	44182746.398	80051995.207	46563030.459
IPI00101608.4	 	CRELD1	39101	4	4	76900497.484	78807757.333	86800100.402	110420477.954	58606947.772	63460905.707	59119509.878	60344914.555	80382259.895	54854674.962
IPI00032826.1	 	ST13	39101	8	17	393882860.43	437295523.026	597978659.435	615735319.065	338799666.396	231338482.139	205573774.274	220850720.287	219274070.854	244827703.28
IPI00167985.5	 	ZNF579	39101	1	1	10371634.596	11528847.988	15573814.146	22278113.197	7862096.419	9603878.021	8263353.626	7142865.724	13005867.899	8241068.859
IPI00783931.3	 	COL18A1	39101	1	1	12987483.31	15545954	12424650.357	30251253.028	16319845.499	11353398.224	10954403.881	10250158.677	14730884.373	9632344.294
IPI00032314.2	 	LAGE3	39101	3	4	54471779.863	51861709.471	50398334.862	79171314.609	33073611.495	43022227.583	39950904.56	39303621.329	61876747.818	34571306.467
IPI00412376.2	 	C2ORF28	39101	2	2	51479418.678	49626836.482	66098150.196	70906232.31	33777029.665	43087576.347	44753508.844	45884293.993	52818824.317	40547785.999
IPI00016207.1	 	TIMM17A	39101	1	1	7991916.237	5817113.911	6225349.416	10189417.725	1961885.193	3763892.06	3907513.317	4593676.999	7830716.559	4852676.1
IPI00167538.2	 	COX18	39101	6	10	156734207.879	164888553.941	191886749.954	256855897.256	118158645.779	144158706.494	136806619.604	142195411.455	192223125.417	151152432.38
IPI00292771.4	 	NUMA1	39101	2	2	7110498.482	10049067.489	7916026.528	11713467.491	5471391.365	6450846.601	6455796.547	5776190.508	8217920.171	5276785.939
IPI00329742.2	 	FAHD2A	39101	8	12	310403113.135	322951222.627	351703562.243	475872806.445	222544835.277	272170731.437	258994190.26	261164226.131	379304010.45	245367560.441
IPI00297333.4	 	TBC1D24	39101	4	5	56286145.118	99747931.234	69514705.244	128295759.121	54991417.262	17079023.102	18196541.916	15183955.316	24441433.452	15087811.837
IPI00007058.1	 	CORO1B	39101	3	3	38824914.661	38801613.472	38172713.609	50127525.723	37729211.954	31036645.541	26420250.607	25584425.88	34653447.743	27147464.591
IPI00015866.2	 	ARL2BP	39101	1	1	17473167.33	17565087.267	24347169.697	29525071.519	15065070.499	13590855.89	12551181.323	13573256.521	15601397.027	12908827.965
IPI00002922.5	 	TBL1XR1	39101	2	2	21828518.331	24526124.416	27167962.523	37973034.232	18144120.044	18669181.936	17625786.427	20086043.204	23992115.313	15871456.677
IPI00106913.4	 	DHRS4	39101	7	15	282592432.728	275250413.376	346852836.208	484430819.329	198710720.479	168166155.21	166034535.692	166172616.038	242489354.228	158655608.149
IPI00218914.5	 	ALDH1A1	39101	22	123	1919017911.1	1967233420.73	2279734400.12	3340232046.93	1462023721.65	1958523279.43	1787100620.43	1793359424.88	2737609005.49	1665577947.92
IPI00604759.1	 	FAHD1	39101	9	18	241033723.454	204926935.874	227411909.568	315627117.917	113335587.414	151142787.295	152463990.261	172003509.294	261486272.316	162223625.893
IPI00008994.2	 	NDRG2	39101	4	8	174368805.988	178421819.635	206555612.958	317597819.89	142727484.632	91027246.484	74088028.754	71150676.911	116874371.331	78779927.05
IPI00289159.3	 	GLS	39101	2	2	18737029.761	24928957.879	38282917.44	30685248.471	15580233.075	5246862.693	6605145.034	7044275.016	7622216.175	5963006.419
IPI00295497.2	 	MPG	39101	3	3	61189466.184	66287161.353	77688731.954	91626078.226	36760841.18	26725356.317	25350388.656	24589977.575	34879022.377	18860301.004
IPI00299413.1	 	GABPA	39101	1	1	426985.703	1231251.431	2145764.235	1845946.652	889861.848	892215.935	701587.443	389140.915	948392.497	706483.546
IPI00000643.1	 	BAG2	39101	5	8	56285967.434	57713133.163	64043417.113	89604492.292	40301107.284	29574477.021	28887101.259	30482601.179	36682506.418	27619281.393
IPI00160290.5	IPI00014324.3	BCL9	39101	1	1	16719195.429	10529055.275	15275729.448	18354124.186	6177214.125	8736844.581	7917976.469	8683229.165	16141614.393	12197553.513
IPI00555734.3	 	ASRGL1	39101	5	9	160054179.324	157815696.17	203654784.401	276378441.787	105562178.785	135861655.182	137113279.948	137508081.393	201767459.496	130071785.537
IPI00303868.1	 	GYS1	39101	6	6	47383089.69	68012130.266	46560095.596	163264176.45	60827991.443	40688915.133	38986559.938	32370695.824	82783914.395	42644948.652
IPI00783872.2	 	M11S1	39101	17	37	1015669136.38	1036006893.16	1084311238.78	1539145094.91	740365496.727	720751553.358	704110273.08	668018766.751	797473529.073	596239812.702
IPI00014307.4	 	MTMR2	39101	6	8	45207292.574	44506937.596	54900257.763	79965913.235	33588186.394	35902298.352	30877395.967	31062857.292	50785813.276	33790321.816
IPI00783895.4	 	KIAA0528	39101	2	2	18694263.576	20608177.181	21578382.905	45259459.832	17233065.026	9390256.029	8433846.093	6984416.219	12334053.03	7026160.892
IPI00796375.1	 	C12ORF45	39101	1	2	18769239.947	17583600.449	23457075.295	26760783.346	12061107.281	14859961.165	11737183.938	11067982.284	14141030.588	12678481.667
IPI00550575.2	 	NRBF2	39101	2	3	43716025.062	43513786.342	53505456.852	67513362.986	32034609.043	26625160.348	24216716.394	25878106.402	31441407.196	24467341.674
IPI00410702.1	 	AADAT	39101	3	4	39256563.133	41091386.576	48028932.448	64640101.826	31413889.122	36521564.305	33905295.161	33690070.183	49942414.533	32017948.919
IPI00828172.1	 	FAM114A2	39101	4	4	34838003.997	38996625.06	49463748.791	58444070.806	29367982.064	21740930.466	20155212.302	19473922.26	23865804.779	17736962.11
IPI00016443.1	 	C11ORF79	39101	4	6	31909424.445	34981837.231	39615878.501	50911355.208	24477470.201	31452640.184	26504253.94	28704649.011	36521906.638	31718653.711
IPI00061267.2	 	RSPRY1	39101	5	6	45012837.173	47189445.734	54539270.116	89571265.301	39500691.012	38569943.846	30657474.524	31000873.152	47643717.878	33294750.933
IPI00001638.1	 	PRELID1	39101	1	1	1954657.287	2084617.701	2639678.76	2988781.716	1692310.912	1318603.296	995480.978	1185901.965	2010081.262	1258258.427
IPI00215780.5	 	RPS19	39101	6	9	82225503.55	90517292.26	138571016.16	127815410.873	74414608.12	93322197.149	101832244.757	103619873.307	121764460.282	99155673.313
IPI00218591.2	 	SFRS1	39101	13	31	427170430.825	419977161.987	446475101.179	658398298.608	308522739.597	327483336.525	288577970.408	307280426.702	410058970.41	298474711.61
IPI00550894.4	 	GNPDA2	39101	4	7	140297342.622	120492041.514	142186383.815	251562885.693	80046672.177	110002724.67	105732024.719	108464990.524	189593245.28	117737870.432
IPI00003310.2	IPI00873238.1	POLR2J2	39101	2	3	18104583.291	25563186.985	21914876.382	46251584.03	12117027.905	18759891.901	17610106.338	14730731.146	23842997.228	13858927.297
IPI00328658.3	 	ASH2L	39101	1	1	108804.924	327958.477	105704.387	91310.897	87783.574	60116.352	0	0	93355.232	0
IPI00293331.3	 	POP1	39101	11	13	152627910.511	157776836.9	177420548.123	348972344.186	119793271.32	122281438.06	104341224.677	101136309.534	164468868.124	96470038.267
IPI00410618.4	 	KIAA1143	39101	2	2	31835509.121	28669947.769	35356909.251	45680201.602	20356425.543	33080085.762	28323536.876	28225763.556	37123545.901	29116322.623
IPI00153023.7	 	CCDC51	39101	5	8	105864000.828	114740071.461	123078457.311	188084459.37	84580640.961	37723128.208	31511632.06	32554236.577	48517223.176	34016085.816
IPI00000685.1	 	CDK7	39101	2	3	54898256.799	50864795.975	77528566.866	85120276.626	39746736.445	29112874.453	29660570.858	27570862.521	36318256.765	28988058.165
IPI00010404.1	 	SF3B5	39101	2	3	30076508.618	32310321.529	42714393.873	42766010.331	28840021.586	19036057.315	15352019.832	17707355.75	17701420.575	18005624.037
IPI00478208.2	 	HCG_2004593	39101	3	7	47427001.992	58904111.309	61372146.32	109443427.327	39340299.205	25619353.394	29239997.847	22283827.649	40486261.391	22792223.187
IPI00107563.5	 	POP5	39101	2	3	23813348.191	24534717.045	24752313.272	41635765.466	18958779.535	22858040.208	17072729.992	17629341.276	27919450.924	15757610.162
IPI00298306.3	 	ATM	39101	6	7	25389200.885	27618224.479	25547320.014	55530624.133	26788935.638	7133453.003	5362981.491	4737244.47	9255733.121	4775521.875
IPI00005181.1	 	PLSCR1	39101	3	4	73336193.189	44527527.902	58193726.307	75130057.752	34727212.647	50423817.459	50434835.205	49026648.723	61804493.128	49915270.277
IPI00305552.6	 	CHCHD5	39101	3	4	53516982.076	55061170.961	59175554.805	66003618.07	37724015.838	50989737.398	45245496.031	42645647.223	49641817.849	39533194.467
IPI00107745.3	 	CROP	39101	7	11	121899989.795	112166427.557	161389135.382	194520325.344	99720504.856	66409439.81	62429560.225	66778344.414	77566114.11	66777825.976
IPI00867599.2	 	CYTB	39101	3	10	158807666.494	170551950.565	195036180.555	265754604.13	143221635.661	172681546.631	163438179.403	151130717.698	228415828.832	148958256.698
IPI00642370.1	 	FKSG24	39101	3	4	120775886.934	119464251.674	129190015.326	160384223.238	70494895.691	109343068.102	104805278.662	109923804.635	140533363.016	101658081.538
IPI00292135.1	 	LBR	39101	12	20	489572055.873	468654421.016	428445932.271	645456479.786	252419068.123	136012266.912	129026351.133	127061411.951	188045962.952	111317957.169
IPI00444371.3	 	WDR44	39101	9	12	139230486.634	158673193.821	204516202.201	261734182.767	119364927.074	111907901.951	115248786.969	119577515.957	144256176.919	103423202.459
IPI00005711.4	 	HDAC6	39101	1	1	15567927.188	12119960.625	8078972.439	19305428.54	6739946.616	8666904.349	4230691.879	2479308.614	6268036.215	2960139.966
IPI00297487.1	 	CTSH	39101	7	12	238660849.823	207028291.33	278320614.227	346914115.3	140254792.609	187590020.363	183448368.768	186139000.939	264873563.094	178145967.259
IPI00023529.1	 	CDK6	39101	12	16	214705457.86	230814846.278	261327160.522	352134158.379	166356055.194	142588442.316	143196924.019	140497319.045	196001992.656	133170091.377
IPI00465121.1	 	GNAI2	39101	6	8	225670412.986	200155943.559	284633613.898	406757462.762	196918568.292	19251468.867	16573321.483	18115688.531	25074633.767	14583713.681
IPI00910110.2	 	ANO6	39101	15	28	403322250.162	431110279.982	478828170.652	729972741.364	294114653.396	262614506.459	251949939.845	251291403.047	377288938.453	235597745.906
IPI00030363.1	 	ACAT1	39101	16	47	966792577.15	1066229417.15	1152223715.51	1844077422.36	715561429.099	511460477.808	421983818.208	386103596.419	920442600.966	462362138.857
IPI00551062.2	 	CNPY3	39101	6	11	244447092.134	238972999.515	285682212.942	358921403.351	160822481.669	206560823.804	221320528.598	225739672.545	298196912.899	195204571.936
IPI00479367.2	IPI00477181.1	RNF220	39101	1	1	7263766.406	6925140	10085058.25	13431972.581	6036702.53	5579339.65	5917893.493	6303178.86	7581378.509	5393905.217
IPI00844017.3	 	PTPLA	39101	2	2	11648440.696	11905488.321	13677298.818	22588663.95	9022841.584	8157561.52	6790321.807	6115819.494	11030170.606	6604101.95
IPI00413755.1	 	TAF4	39101	2	2	12782810.792	14659031.074	14045558.037	21114019.794	10074213.316	10451141.173	9386622.474	9140866.36	12592768.529	8170711.785
IPI00217536.3	 	RHOT1	39101	2	2	22996940.951	22265907.081	27690896.298	40083677.408	16953934.354	8022792.414	6044308.4	6765672.55	9650500.881	6751029.744
IPI00792743.1	 	SLTM	39101	11	15	174878451.89	252184617.677	254125396.192	402072041.71	161078261.33	134356382.063	155435899.969	149687399.919	228998937.664	154132678.873
IPI00099838.5	 	ACP6	39101	5	5	96523173.906	114273618.403	119426146.663	170948974.355	78969570.746	41798958.482	39900360.574	39711843.69	50645494.217	36983535.18
IPI00007814.3	 	ATP6V1C1	39101	5	6	36109058.093	42795488.801	45793240.041	71331405.279	37792117.612	28639204.054	26463665.669	25882637.538	38006894.619	23901035.697
IPI00002984.1	 	NPC1L1	39101	2	3	14986362.31	17639630.851	20195040.194	34775709.047	14217055.608	16459401.647	17031409.746	16604070.936	21371997.019	12659258.108
IPI00290305.3	 	TP53RK	39101	6	8	130043669.544	132095674.85	140702517.594	217118071.24	94398703.723	97022227.785	91296053.379	88528840.05	142869611.115	85600547.96
IPI00028098.1	 	CCND1	39101	1	1	5283423.978	8244845.422	10602870.035	11643951.747	8561554.543	10100816.11	9448107.404	8845617.542	11052568.404	9665548.597
IPI00550192.2	 	XPNPEP3	39101	8	12	145041404.855	150943327.174	171874411.018	247877451.455	108197425.321	119261785.058	119010658.771	118203657.808	185605197.859	112906634.473
IPI00550300.3	 	FAM119A	39101	1	1	3259023.242	3745627.055	4049421.918	6287915.187	3061168.975	2729043.206	2541151.726	2032759.412	3603387.343	2662098.573
IPI00299778.2	 	PON3	39101	2	2	7819447.323	8286791.978	6986635.926	13355902.435	7961782.993	6248691.941	5115600.456	5452833.983	8077833	4908176.074
IPI00010348.1	 	DNASE2	39101	1	1	87569769.033	84753028.783	104090503.922	141460780.069	55836917.284	85355112.283	79831892.368	90427092.162	129905255.1	84546086.776
