representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00640258.1	 	SLC25A28	39106	4	4	123778162.433	140599802.681	136520672.006	172437798.524	198329298.433	148550484.311	151513908.315	159861332.434	166869758.37	168123262.086
IPI00878181.2	 	TBC1D10B	39106	12	14	733492514.761	878484900.491	885708799.275	1085157233.92	1327087716.2	803452835.947	884409941.442	932344426.62	971487236.015	932942773.645
IPI00554541.2	 	ILVBL	39106	17	41	1451354945.66	1726764309.47	1473573517.34	2084011370.37	2213831814.07	1597721844.83	1694002482.41	1652497911.21	1898805195.86	1681048773
IPI00000634.1	 	CCDC6	39106	11	19	913752305.821	1075768147.87	1055530572.23	1328873617.83	1536983854.82	1090333464.46	1167264486.06	1166076165.5	1241270903.68	1251170904.83
IPI00887119.1	 	LOC728969	39106	1	1	20540845.265	27748233.297	29161115.782	37592002.391	39284969.265	25408584.442	32186548.825	24829137.187	33538082.471	33967395.843
IPI00013885.1	 	CASP14	39106	1	1	3101012.805	2759010.593	3203323.861	3347191.873	4984003.403	4220511.306	4477260.179	3791211.977	3627744.441	5908387.6
IPI00384638.2	 	KLHDC10	39106	2	2	8244422.118	9354886.878	10173181.143	12991189.759	14754015.209	8503323.231	10772373.441	9988289.117	10523741.762	12455407.16
IPI00183786.1	 	FADS2	39106	9	18	1019710310.12	1190449929.43	1167296377.34	1669902725.59	1565793922.69	1025772822.61	1164059497.32	1053261683.5	1354316954.92	1153032117.82
IPI00430622.1	 	SPG20	39106	11	13	1004901882.28	1141567833.98	1153916142.36	1379104315.13	1635513227.42	996698610.255	1098485103.53	1090269289.21	1210782682.37	1219564341.78
IPI00419342.4	 	SNRNP48	39106	1	1	14349601.962	16991943.055	21540513.284	26339063.839	28670412.032	16865309.118	20742570.503	18467454.665	24942238.449	27026587.717
IPI00216247.2	 	PSMD4	39106	5	14	681871688.398	843465986.462	873526486.974	1194232718.18	1212306922.59	745221438.65	957239688.137	764540403.019	1054244039.42	923575799.658
IPI00016634.1	 	C20ORF11	39106	5	6	207015549.832	236769085.601	250733322.24	328018271.805	352759614.343	210902066.934	279016858.181	207218713.156	299823669.133	273142785.275
IPI00794169.1	 	ANO10	39106	7	12	404771750.914	491332149.323	509542193.49	609895937.231	720242285.538	491019383.476	529254571.724	528165418.885	549337010.852	599607586.053
IPI00845373.1	 	NFKB2	39106	14	17	961803408.799	1071895928.42	1276008493.41	1395743737.33	1718404840.57	680188284.719	824109557.667	802120860.722	806391853.278	941934278.664
IPI00456969.1	 	DYNC1H1	39106	150	317	12778603164.6	18763939585.1	16365686160.5	26078784069.3	24726347518.6	17443164569.6	24703129776.3	17627717152.6	22374240059.3	22838863482.1
IPI00029623.1	 	PSMA6	39106	15	69	3289172615.12	3889615947.15	3990292334.54	5267062228.27	5518267670.78	3701686049.2	4606271380	3621519904.06	4820453468.58	4497321583.14
IPI00062599.3	 	SMARCD1	39106	7	9	385919330.645	438348436.047	498204780.035	610902234.7	684835090.235	380036046.623	510313587.631	391725225.668	556613060.278	518261126.661
IPI00002824.7	 	CSRP2	39106	3	3	241597866.483	249444329.508	281839534.82	286409997.309	396130480.334	236924633.801	260852921.874	273716005.581	264631908.705	326381219.721
IPI00294911.1	 	SDHB	39106	12	36	1954467862.54	2329179240.47	2101536105.33	2890931482.8	3379285823.07	2232717875.68	2386797610.15	2430694020.5	2735554295.61	2603925055.96
IPI00556385.1	 	ADPGK	39106	9	12	294944633.813	356178979.62	339653416.436	400843744.964	490116874.339	319195166.417	363488272.08	347329849.319	375721767.517	373713253.967
IPI00216470.1	 	PIP4K2B	39106	5	7	296701291.544	334978534.855	353942039.467	445267626.879	497959929.176	343431242.313	376442583.372	359834409.592	421765785.156	450650019.509
IPI00743157.2	 	WHSC1L1	39106	1	1	66196567.038	74199879.185	85037640.937	103286698.839	118437054.74	71121387.966	74590751.845	78568036.388	91396766.438	93813556.564
IPI00215790.6	 	RPL38	39106	2	2	93420155.812	112025858.932	113139878.01	75950262.472	140100049.543	65062418.142	95647440.866	86401734.363	63686087.648	67657156.131
IPI00412539.3	 	CCDC104	39106	1	1	37690894.488	43622914.822	41361181.755	54079261.033	65066951.86	40435083.078	41228275.809	43005997.576	50058294.872	52360233.876
IPI00031583.4	 	USO1	39106	26	56	4165746488.3	4788998072.57	4430233232.13	6141221395.81	6695142194.96	4689599752.89	5054950174.99	5198578832.79	5480450969.96	5188237928.9
IPI00413853.7	 	C19ORF66	39106	2	2	77396886.837	90435879.371	97200790.88	122314337.636	137080897.597	97488142.646	101923449.946	105337682.148	119769460.708	121222005.435
IPI00165138.1	 	GCC1	39106	12	16	886245700.102	1005595715.67	993545689.447	1226099497.56	1321762030.17	735002555.506	852150016.766	768803569.021	905879293.929	837441885.726
IPI00749429.1	 	TTYH3	39106	4	5	169120387.701	197185671.536	153041124.584	203494387.766	245706433.739	185674856.142	190293981.807	189556848.997	216152920.452	202191910.886
IPI00017802.1	 	AUH	39106	7	8	395615503.36	469778663.366	411565803.925	539215860.125	608618464.108	430573657.186	466095675.648	470564061.58	539333065.395	484217855.112
IPI00291401.5	 	C1ORF52	39106	1	1	7537223.594	10199365.237	10775265.655	11813462.575	13318267.89	8834915.52	10126555.037	9178670.063	11869910.784	10521437.166
IPI00016077.1	 	GBAS	39106	4	6	417283989.126	464309179.572	512585526.393	631690030.309	749230107.119	495616536	558533021.332	564617376.121	639416774.118	648911845.518
IPI00219861.3	 	ACP1	39106	8	17	795972127.592	955790924.607	767503959.196	1088483634.23	1247337367.14	767995385.075	812575881.607	870980692.441	932416452.591	899384407.13
IPI00217556.4	 	WIPI1	39106	1	1	44139928.956	44611661.714	38597387.831	61749423.613	62492285.232	44260382.394	43870767.949	51911056.301	52659277.118	52211389.508
IPI00004502.2	 	GFOD1	39106	1	1	20813438.395	25962983.651	20276306.61	32361950.063	34772315.36	24415140.8	25881473.116	23424348.385	33008817.003	28881849.998
IPI00304804.7	 	LOC116236	39106	1	1	14071036.289	16258354.544	20325028.649	24360700.682	28921177.061	12447675.355	14009628.434	12396372.964	14795088.89	17351015.323
IPI00219436.3	 	SEC11C	39106	4	6	263008579.613	298852960.621	306716559.98	357091642.151	414367679.526	285515818.217	343221419.689	336392167.956	362096744.716	351034111.612
IPI00006408.4	 	NOSIP	39106	4	6	305593364.723	327161184.705	343330598.78	409355581.544	482226169.59	201670650.115	230730401.621	220319392.121	222857490.256	265229016.191
IPI00291607.2	 	ITPR3	39106	14	15	392933773.147	515698828.703	583294264.252	593958485.312	731882382.636	462964440.831	622415813.031	500126756.444	524449908.073	668810404.394
IPI00152578.2	 	PANK1	39106	2	3	84590875.255	100811351.166	92467755.312	126397548.631	132360347.856	95829664.171	104677685.187	102858348.043	127894412.059	116530813.497
IPI00016862.1	 	GSR	39106	16	36	2278974338.99	2619691206.89	2438174097.03	3121318579.23	3492449043.21	2436166624.67	2672897454.53	2702501401.89	2824493793.68	2807315266.61
IPI00028068.3	 	SLC25A19	39106	8	9	300773600.787	359003737.581	396269859.435	494095792.164	547826689.609	341399738.849	420679130.41	375646022.459	449851553.216	461852847.07
IPI00070448.1	 	IPI00070448.1	39106	2	6	128535504.935	150003225.521	147728333.309	176464364.92	207785688.341	149444675.147	147320387.489	160235945.282	161729793.171	187943367.036
IPI00747362.2	 	PAN2	39106	2	2	40536195.213	52350576.726	58698631.183	73406912.27	78783479.243	37337875.85	49137156.794	44510049.095	52135038.485	55583938.48
IPI00658000.2	 	IGF2BP3	39106	18	40	3017355288.26	3553525411.72	3313819212.34	4270238272.87	4558532579.09	2239450852.09	2792709397.79	2782473700.74	2754742740.95	2760540203.43
IPI00022664.3	 	RABGGTA	39106	12	17	1051228653.71	1201505984.42	1125332640.32	1458158280.23	1635859643.49	1181616562.52	1265787935.09	1255230258.42	1415838126.59	1377379582.9
IPI00884910.1	 	FAM185A	39106	2	2	70660045.348	84751777.515	83787410.999	103484476.604	120919733.437	81070773.288	88431846.716	83809317.321	99280272.88	102591156.701
IPI00640902.1	 	ZBTB8OS	39106	1	1	46414335.568	54095499.303	52788159.263	65674531.973	76627119.453	49848413.098	54865585.107	54968962.284	60795972.346	66072244.813
IPI00260715.5	 	FUS	39106	7	38	2897984573.44	3471172382.78	2888466769.91	3547825266.51	4675342806.84	3000881508.87	3416229397.84	3727233420.58	3780243960.96	3912446563.84
IPI00301021.3	 	SSR1	39106	3	13	665264734.58	816575050.281	831724403.297	871536144.283	1222227524.79	818669001.801	880717914.26	874617346.884	866368078.535	1014987891.64
IPI00186008.2	 	STARD10	39106	7	16	502358040.271	580420585.952	496414004.664	731287093.085	772560246.745	507479403.122	527768432.246	533587677.769	648495957.595	593599259.539
IPI00168565.2	 	CNNM3	39106	6	8	347816355.892	406143588.022	385335684.405	539921127.481	586919183.733	378234896.274	400329181.418	395147648.519	452911745.246	457094512.59
IPI00005675.3	 	NKRF	39106	2	2	81427690.523	101116643.418	107481460.645	142322748.347	150705375.295	41355221.819	49692038.314	52859152.53	60819669.664	58843142.222
IPI00181373.4	 	C2ORF60	39106	8	10	388443906.271	459250744.863	431248348.827	554017823.357	663555968.999	444790143.534	480519880.164	496295246.686	541291689.148	566810013.583
IPI00027831.1	 	GRWD1	39106	3	3	98173511.145	120221245.947	127608145.733	157050906.835	181174799.312	91589351.387	108015780.284	96871360.415	118808577.332	127143805.793
IPI00329107.4	 	NR2C2AP	39106	2	2	50068872.82	60690023.533	59744673.607	68872544.059	86855726.502	58108143.427	59894841.012	61439976.715	67761798.144	76904947.535
IPI00306576.1	 	ARSB	39106	14	22	715293570.166	847852616.022	846510416.397	1030309884.21	1274613965.06	844238569.495	889283838.168	936479917.552	977609819.918	1054184359.11
IPI00246058.9	 	PDCD6IP	39106	29	45	2327030774.81	2638379421.39	2587455639.47	3148244353.81	3562862643.03	2482090861.56	2663831984.06	2752179737.04	2936944831.54	2910129388.81
IPI00394668.2	 	ADAR	39106	24	38	1176621271.37	1437024411.3	1525521362.76	1984231080.57	2159285947.17	1168480631.78	1562080990.84	1400457893.32	1855372394.56	1715518179.48
IPI00002478.1	 	ECE1	39106	10	13	575834557.216	738158632.463	674388321.089	876454073.222	1007288597.9	712097610.864	760274667.421	770632082.538	825495547.404	841219257.587
IPI00303568.3	 	PTGES2	39106	10	19	908548049.543	1006885532.47	1048004297.04	1235960801.01	1495052888.38	993246573.465	1042329787.64	1088048842.85	1181824459.02	1207985329.56
IPI00003515.1	 	TRIP11	39106	21	21	1362911641.89	1860406319.5	1754982225.35	2276615197.61	2235684533.36	840151413.369	1177868564.29	854393244.526	1175098511.44	1162938889.09
IPI00643141.1	 	DVL3	39106	2	2	97891759.314	108446616.63	104418367.702	138567624.723	147014981.349	85243496.24	91327487.552	97368833.697	100435329.287	105195449.824
IPI00007004.4	 	RRP15	39106	2	2	95091937.913	101159854.155	80837356.23	106062955.421	130230990.366	95999202.998	101743589.757	97075993.669	105556657.199	96889838
IPI00008524.1	 	PABPC1	39106	20	73	2627673898.25	3211990166.13	2928213444.03	3754013865.13	4516946948.13	2791088427.94	3213355552.04	3214013463.82	3423862986.77	3456443437.32
IPI00784739.1	 	MIDEAS	39106	1	1	30773988.455	33502865.066	35747530.652	45372118.509	50991170.855	28547378.61	30134174.905	32503261.179	34226139.689	37891884.032
IPI00305589.3	 	PFKFB2	39106	8	9	424623868.542	499228802.245	466854130.919	621877253.22	682273174.604	502978395.068	517830774.284	515082566.882	584551184.292	576657857.399
IPI00376394.4	 	QSOX2	39106	16	32	1559672783.93	1864051577.96	1824445180.52	2307283595.67	2638775753.69	1747225851.61	1915149109.03	1922991746.12	2055851098.25	2091858199.36
IPI00001564.1	 	CDKN2C	39106	2	2	32856333.672	40765843.696	37957930.437	49933477.573	55525201.659	40547032.406	42026481.366	41145751.717	52664475.322	51512772.922
IPI00478278.1	 	TREX2	39106	3	3	156370628.993	194081312.099	211368105.436	257427165.206	289012853.566	140059491.846	164953916.847	145806208.882	175698951.794	188917909.067
IPI00017299.4	 	BMI1	39106	3	4	122964421.709	151434991.116	166847667.628	200677117.018	236127834.695	131268201.43	164453313.88	164149140.696	191600302.429	176870900.914
IPI00180781.4	 	MLKL	39106	8	11	560305538.361	639925250.394	598584090.614	776085072.47	904450407.621	604796082.26	625996484.489	662618638.438	714617666.363	715396804.017
IPI00328258.3	 	EAF1	39106	2	2	187969305.382	215989252.765	184649892.207	261933924.249	256663934.829	159199745.924	173967309.065	185476470.799	214783538.081	169811390.611
IPI00334282.2	 	FAM3C	39106	6	10	249766915.084	284463792.007	268625263.794	349197676.257	393858285.602	300696854.775	301012749.022	294750906.001	355735853.332	339306054.624
IPI00740474.2	 	LOC642451	39106	4	4	81886500.695	88203806.172	94814963.683	151575557.88	130791651.985	74952058.231	77488374.345	65937377.325	104389717.578	92339380.468
IPI00029534.1	 	PPAT	39106	15	29	1682044350.06	2060429938.69	2035092422.29	2795990599.75	3116572084.97	2161825303.45	2327762848.37	2223693745.18	2621738221.59	2660908459.89
IPI00026570.2	 	COX7A2	39106	1	3	174294277.725	193706304.054	329577271.708	144403232.737	531852661.353	181688675.702	252882373.622	276235770.555	161996932.041	463265247.896
IPI00099996.2	 	RG9MTD1	39106	8	12	771372416.64	869976213.327	877557019.371	1010232051.03	1084502737.19	898137322.531	926021961.829	919132642.848	963105566.069	927912615.613
IPI00025347.4	 	EMG1	39106	6	7	446772044.77	510235352.693	610920256.243	579677971.367	816207844.449	520580808.061	666078309.204	647106030.85	634868739.963	856192781.32
IPI00005690.3	 	MATN3	39106	13	17	525483626.73	611820393.089	593779820.045	695367952.23	855312720.336	585093227.78	640591320.311	600380583.475	638632060.591	694349429.695
IPI00002347.8	 	TBC1D14	39106	1	1	2985934.781	3146618.929	3416477.772	4261271.418	4919092.927	3074142.963	2999080.461	3370309.531	3548943.452	3183917.168
IPI00016725.2	 	GTF3C4	39106	7	9	221854195.277	264556910.103	259746311.216	327644879.06	350077563.453	187678929.473	221026714.35	205691956.51	244634803.777	228469615.31
IPI00018146.1	 	YWHAQ	39106	8	28	2818395395.49	3345285629.93	3200357669.13	4107875838.32	4963948577.82	3115679051.95	3311249526.71	3454330088.15	3703183035.16	3744790228.79
IPI00456676.2	 	FBXO38	39106	11	13	293692831.499	380772368.353	345519381.639	465696585.346	504689651.634	332824207.567	386054641.409	356995800.472	429539520.483	434813189.445
IPI00219068.3	 	NAT12	39106	2	3	156050979.81	187577337.347	160505372.563	230615706.522	265864556.04	166254312.087	177031437.383	192400713.087	213276482.268	208517287.795
IPI00220007.6	 	APOL2	39106	10	20	950036969.853	1081136906.08	1023990639.54	1343564364.15	1492695506.1	878845427.105	928620828.739	957780716.494	1086194559.07	1061234313.34
IPI00375578.1	 	SASS6	39106	8	8	438570586.284	512542619.031	488919060.429	593572238.692	686303910.798	378848332.955	420574304.67	421907179.391	442014919.538	468271194.455
IPI00299507.6	 	NCAPH	39106	15	23	1477728688.1	1791645158.84	1685360195.93	2322547470.43	2443870021.99	1436037524.95	1689237443.95	1552192381.25	1786857851.72	1724077979.9
IPI00100041.3	 	L3MBTL2	39106	1	2	82429896.198	107487295.406	101935632.208	137651547.609	156595599.291	82882398.197	93326279.392	85808668.568	106105279.229	105661073.743
IPI00376483.3	 	ZYG11BL	39106	4	4	89453068.873	110384713.415	113574342.396	151033951.067	163613014.275	98814303.279	117483204.061	111971944.494	133524807.773	129763818.016
IPI00013789.5	 	SMYD5	39106	10	12	395886823.414	460219281.542	400917672.81	532541650.12	612694270.619	432211238.573	450491867.808	480218346.828	505833512.319	477335068.139
IPI00744711.2	 	PNPT1	39106	28	64	3354714481.34	4059208853.71	3839418802.5	4745224998.26	5803305611.58	3634122026.75	4003254073.76	3908882912.04	4209993942.33	4235656096.98
IPI00023919.4	 	PSMC5	39106	24	71	2728662621.79	3111844461.09	3460810701.75	4492437727.5	4612163295.42	3086757948.76	3888370099.72	3030990347.99	4014436914.86	3928507169.11
IPI00302895.6	 	OTUB2	39106	1	1	45792507.973	48575487.315	52733163.982	64963867.016	78435395.121	48398195.079	55994667.323	58402015.754	58045073.352	71303432.573
IPI00867617.5	 	PHF2	39106	2	2	42300575.187	68577254.523	55695344.404	93927569.512	88131308.504	42202839.034	58838642.118	67279157.144	97859229.812	61559002.228
IPI00479143.2	 	PCNT	39106	2	2	72418459.843	83018840.271	90417971.177	99124628.274	112019150.786	91372101.468	91510961.819	84199842.355	115242345.264	109365609.001
IPI00030511.4	 	WDR85	39106	3	4	114817098.925	135413418.841	147199626.475	170202717.713	199502809.163	135424240.618	148444245.423	145076369.189	162396365.815	174478912.756
IPI00218922.5	 	SEC63	39106	20	47	3161320561.08	3616854684.5	3447066984.8	4193788621.4	5042986393.4	3705179361.38	4037271893.09	4046885516.93	4251783745.76	4338649913.75
IPI00011115.1	 	KLF16	39106	1	1	23255269.847	25015918.477	28740093.022	35485703.211	41358507.846	22067270.711	22930961.724	24913361.574	28510117.574	27600022.527
IPI00045798.3	 	GPX7	39106	2	2	136013042.797	161243127.193	121638195.461	169115595.471	194136673.229	125819982.223	139609908.91	130739376.517	154067523.311	123479136.649
IPI00141118.6	 	EPC2	39106	2	2	36993112.434	39908924.567	52433448.494	66151558.832	67786668.969	41925748.275	50589804.707	37752357.769	58705146.331	58246273.444
IPI00012575.1	 	PIR	39106	5	10	803609037.391	879962901.931	889386104.626	1081059023.74	1293559244.32	903325549.709	931831647.66	1014179336.69	1065487320.68	1112720986.83
IPI00023334.1	 	MRPL4	39106	5	9	118036642.206	99199809.261	149518908.726	169388839.35	171333169.606	106786417.398	151116855.059	104670319.76	166760584.285	159886448.612
IPI00022477.1	 	BCL10	39106	2	2	109145983	123510132.083	97528081.694	142573507.701	154848415.368	101090089.28	108683808.27	112582262.317	118706503.122	106170583.496
IPI00791169.2	 	C3ORF31	39106	5	7	524468503.736	582296037.975	653710557.334	746197029.378	883768291.732	585614994.176	651551939.227	685406540.836	753382088.697	748891054.209
IPI00166055.5	 	C8ORF59	39106	3	5	232584414.521	270743343.562	265389064.522	311726918.744	387354192.385	248133072.641	260187379.367	253119528.914	308270110.552	311174629.705
IPI00410192.3	 	SMYD4	39106	1	1	24891476.478	31319915.727	32760447.727	42674213.086	47372543.479	24349941.308	25450978.022	23612316.571	30361938.932	30171617.897
IPI00023757.2	 	RPGR	39106	1	1	56104162.5	69667260	64066799.304	85434181.821	97249074.88	65912811.602	71909746.352	67989072.891	77246757.906	79517539.077
IPI00220486.1	 	TADA3L	39106	3	3	68856684.453	82390164.445	90273155.944	111902824.753	127935823.983	74208290.739	87232956.833	79140781.267	94825414.37	98221582.106
IPI00437697.2	 	TTYH1	39106	1	1	13531929.828	16190426.085	10303621.46	15283405.973	16134247.418	12619736.091	10602400.294	11522506.105	14270206.924	12198301.511
IPI00296788.1	 	FBXO9	39106	1	1	14776200.512	16488899.544	19023434.817	21114741.913	28294629.132	17057844.591	19609660.352	21080226.852	22635428.81	23261138.522
IPI00026111.3	 	TMCO1	39106	4	7	203159051.932	259487383.897	237408247.838	310677004.249	391302964.669	234552000.555	255147616.537	266486549.702	267595050.609	301455966.367
IPI00010833.1	 	ZNF148	39106	8	9	264925248.905	311893131.622	325164273.383	396407639.344	465544256.61	307985552.01	346575574.492	326182863.282	368425509.746	368803065.202
IPI00019345.1	 	RAP1A	39106	1	6	731047467.122	824747265.866	836778218.281	1015912353.3	1166907211.84	812709189.736	880507226.015	866107687.516	917502857.931	934764519.025
IPI00024551.1	 	C15ORF24	39106	6	18	704907496.093	837111358.995	827696102.035	1019371277.09	1289967407	821743189.933	914429401.332	885702515.997	923293404.636	1010196617.65
IPI00455518.5	 	MORC2	39106	17	21	789447042.641	964290814.399	908275670.235	1195920741.24	1314562203.43	678432862.636	773421905.021	774362673.588	868966895.793	874058643.478
IPI00014516.1	 	CALD1	39106	33	60	3604768498.36	4227135697.03	3743957865.71	4733746727.1	5850161021.75	3845790517.4	4078433562.02	4224399318.6	4519998566.6	4637852197.05
IPI00004524.1	 	GCA	39106	8	14	339783905.285	404375830.989	381927887.583	497482108.968	588546383.162	390328184.937	400666080.029	402114103.68	486301126.101	463033424.403
IPI00002240.1	 	FAM118B	39106	8	12	242918913.76	262621956.273	276311585.863	331849422.399	391644585.681	275645874.314	274130921.116	296804015.7	307419146.572	337818440.54
IPI00000051.4	 	PFDN1	39106	6	11	458472277.433	602679097.371	563309414.186	741123279.519	939176815.77	541977624.195	571843956.4	582745862.058	668269130.438	727068727.745
IPI00030915.1	 	USP8	39106	17	24	996517434.813	1207782681.75	1112386189.23	1457765712.22	1632279762.68	979942290.667	1094688969.51	1117939601.29	1258243652.95	1252112851.93
IPI00016441.3	 	SH2B1	39106	2	3	68512650.757	81490801.7	74381338.52	111709207.563	115748848.355	63031334.954	69917311.307	75478534.277	81483329.34	81423515.224
IPI00007948.2	 	POLR3C	39106	7	8	357549495.705	400682995.468	437125059.47	562843649.082	644181721.297	359749166.252	443222224.222	391636900.089	490020812.447	508813844.7
IPI00791325.1	 	KIAA0020	39106	2	3	23139401.876	27299522.536	31117227.839	37079935.773	44998722.849	21775285.73	25531405.248	24385566.009	27944694.916	34685399.074
IPI00554737.3	 	PPP2R1A	39106	17	47	2225407209.91	2600899982.93	2272314618.18	3153656457.3	3584289068.22	2437466325.28	2626211728.19	2609760704	2915769457.86	2789901935.78
IPI00178504.5	 	DNAJB14	39106	7	8	353154422.092	404366871.998	414498077.65	498674313.31	587236550.96	370162379.56	436698341.855	388968914.983	463264796.155	484687783.88
IPI00306439.1	 	C18ORF55	39106	5	7	495774112.165	576561563.23	601153611.376	717687119.462	866144866.55	531376723.369	627636357.316	601037657.21	676917004.961	690807658.862
IPI00101163.5	 	MTERFD1	39106	8	12	706035350.129	722327792.838	899961575.84	1025672961.15	1173404687.2	796314643.235	953845209.545	817529157.571	959815482.439	1011107027.16
IPI00911050.1	 	FDXR	39106	21	51	1716544636.08	1980448956.17	1966750068.82	2343941705.16	2722421428.31	1862202841.92	2045531472.03	2028085024.78	2189720810.57	2252868403.01
IPI00334238.1	 	NPTXR	39106	1	2	76867166.983	89088543.45	88425672.982	106597743.279	133123715.833	86849563.403	91803055.308	95741265.676	110385661.301	108037954.278
IPI00215719.6	 	RPL18	39106	1	1	33453095.781	43878247.487	37091487.964	45487315.676	57193126.885	35961245.923	45165294.99	43101931.782	42893637.573	48292785.226
IPI00032831.4	 	SNAP29	39106	8	15	646877824.636	716317077.847	771048331.038	875575654.783	1093975979.13	731960187.665	767403552.526	775213332.475	865379190.07	930084686.73
IPI00003833.3	 	MTCH2	39106	10	21	1241469099.75	1340514446.3	1376257640.34	1515366183.47	1863640952.95	1253645017.57	1449015028.37	1400031608.96	1443018244.68	1558485383.31
IPI00219385.3	 	NDUFB6	39106	3	5	232621007.836	234652242.459	309209360.881	225226782.447	439977596.632	254394939.38	315757340.049	288253111.794	237634378.549	388271950.932
IPI00383751.1	 	Q9UDG2_HUMAN	39106	1	12	331826603.653	394173748.727	355805702.646	450299285.61	550105478.976	330956857.619	361672348.063	361459285.763	387100516.52	418370060.818
IPI00304692.1	 	RBMX	39106	4	10	486844585.051	608281381.436	572500094.735	800729527.352	1151558181.52	531483534.747	688355533.226	604956151.106	755627308.47	603080638.6
IPI00059263.1	 	ADIPOR1	39106	1	1	3805259.615	5470329.937	5042172.457	7154730.894	6582218.545	4840474.763	4797091.66	4461140.455	6572122.712	6480833.412
IPI00328220.4	 	ZNF606	39106	1	3	51476056.257	66228696.952	50747283.887	90677521.156	79195764.07	44701388.863	49681147.019	48051366.58	66368695.963	51573368.09
IPI00329236.3	 	PRKCD	39106	15	24	890282432.313	1058503037.53	907025414.014	1256367150.34	1375644560.65	949544303.732	999376813.056	1002356092.55	1135814324.45	1071746540.99
IPI00783706.1	 	C17ORF28	39106	1	1	15995688.759	20745545.282	20166022.862	24849598.91	27309583.311	17633028.007	18947345.061	19599479.031	22449711.044	21913165.819
IPI00375653.5	 	INTS8	39106	6	7	266829077.031	327411117.435	355196964.516	471398871.692	504845048.182	281889559.453	360349660.044	314806193.321	403988455.954	369827073.834
IPI00024871.1	 	CBFB	39106	7	16	242017781.548	269256061.85	262528011.648	297590898.151	377817164.894	251454684.873	256115228.717	251852026.66	293193657.857	297869983.371
IPI00748342.2	 	BECN1	39106	4	5	249038548.026	271574824.234	294519445.81	374052453.274	417793447.158	271157462.069	314837777.974	295940937.261	330569122.839	335479847.948
IPI00299040.2	 	PKD2	39106	1	1	14832254.732	20607441.759	22170914.425	25588767.339	28532743.404	20232249.31	23155206.536	18390992.892	23541230.836	26250608.1
IPI00413159.1	 	INSIG2	39106	3	4	115029218.016	152385091.138	141109130.322	189031435.587	238569994.887	152780450.569	149156431.212	167679434.569	170052847.653	191993794.428
IPI00005774.5	 	LRP8	39106	1	1	21968613.042	25727552.88	18406984.668	30740636.008	31578371.636	23003474.513	23580827.7	22554934.261	28829440.337	24587346.701
IPI00385324.9	IPI00412449.2	WDR21A	39106	1	1	60482509.489	78780610.059	79619419.619	106744456.289	113031042.18	69542558.706	84481107.652	67741673.169	102020546.33	91062355.579
IPI00871168.1	 	TBC1D22B	39106	4	7	61092357.016	72462025.97	73759787.37	91349206.007	100366894.166	74276260.58	78555447.651	72996786.653	87341824.301	87273961.42
IPI00395887.4	 	TXNDC1	39106	7	12	454943604.369	525207961.832	459506671.753	611832683.676	705238633.506	497725196.344	510357430.544	540616974.719	578681380.137	570792494.906
IPI00152295.1	 	SPATA18	39106	2	2	31805403.621	33188938.205	32545403.87	39894311.625	45649143.184	34700940.44	36146748.33	36106097.639	38189044.303	36011006.237
IPI00013146.1	 	MRPS22	39106	11	15	1068602891.87	1104920838.92	1383806073.91	1874959762.14	1835596438.51	869657546.101	1301733932.22	891578059.813	1488339074.45	1281123593.93
IPI00297252.6	 	SULF2	39106	4	4	215396372.038	252725503.998	241225313.273	312462042.707	343707170.077	242741074.573	300271359.314	258661326.625	304204583.914	300383038.217
IPI00254338.2	 	FAM134C	39106	3	3	54367785.911	68060863.348	53154176.867	80844787.068	80293255.569	60791325.113	61662633.796	61440595.834	73291129.627	58909119.134
IPI00220299.1	 	FLAD1	39106	8	12	258739247.558	302463556.247	305103716.984	367890271.371	427589913.015	287947929.93	310786253.408	305841148.295	331638785.469	348931714.797
IPI00010746.1	 	PTDSS1	39106	1	1	52820171.25	73350397.5	92120552.622	108920671.394	134971384.562	63817911.032	102887143.681	88287198.366	125008418.339	136030490.345
IPI00410162.1	 	TCEB2	39106	4	10	458048908.272	583297393.768	485097065.288	698331238.95	788190436.59	511520996.662	573352416.051	588762696.566	649313473.99	618193994.541
IPI00106966.4	 	TMEM70	39106	5	9	334431011.924	373454810.305	400270084.981	456732032.31	554617316.049	392748288.989	405432096.132	416463774.025	453893483.575	498686528.859
IPI00646504.2	 	RWDD3	39106	4	4	199932942.66	212404545.903	207899748.506	267892942.036	285993721.186	180619947.016	210197970.904	195053928.967	236105175.102	213929073.683
IPI00026512.2	 	ERAL1	39106	7	10	702797964.317	828088084.429	879682168.824	1049710913.3	1240407331.14	576376705.884	676147537.254	649524140.936	703827797.422	799084044.753
IPI00333634.4	 	C20ORF194	39106	3	3	94292017.347	117292451.098	123449986.533	161006655.717	168650512.799	94627832.034	103812607.487	99153723.054	121409103.066	124478004.196
IPI00027107.5	 	TUFM	39106	23	84	7186456323.17	8258068095.27	7539184305.23	10045272976.6	10973981121.1	7217971254.06	7933674961.14	7568305881.19	8603136717.92	7984425879.67
