representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00871961.2	 	PALM	39099	7	12	152279161.175	167582246.084	159007306.094	212311803.232	164352682.004	134937176.716	163354591.497	189181713.568	183241934.742	140168701.024
IPI00852584.3	 	RBM33	39099	1	1	2440897.188	3496441.516	4260264.196	4089794.625	3770865.627	3171405.622	3250695.397	3296575.929	3726716.777	2819290.477
IPI00794659.1	 	RPS20	39099	2	3	26877512.405	29781688.294	28853858.999	30271014.92	35429153.047	25494916.349	25789298.153	30186931.623	30314519.022	27695369.518
IPI00456363.1	 	ATXN2L	39099	12	13	128865669.88	157115312.38	175881745.953	203044964.206	202010142.349	106503069.445	104074901.315	137538341.963	134415760.442	109741198.226
IPI00099986.5	 	FN3KRP	39099	11	33	303269344.914	324761203.29	321199907.925	403770763.433	366613300.742	296789916.075	291486957.743	334733213.84	356815369.649	285628092.928
IPI00011138.1	 	UPF3A	39099	1	1	13522380.938	17847810	16466944.022	19927231.385	19613287.187	13571396.998	16987194.004	19156696.317	20721517.994	17067867.71
IPI00465159.4	 	NOTUM	39099	3	3	94466488.133	93977538.776	108265135.777	96197673.933	133689299.882	58651579.203	63000830.616	83780339.028	61703585.306	82769437.872
IPI00003392.1	 	TMEM5	39099	2	2	6929212.499	7799382.875	9222398.977	9502189.009	8608708.911	5178452.514	4879766.858	6404454.34	5422245.138	5410689.383
IPI00646500.1	 	RPA2	39099	4	5	59315499.472	61910031.748	65479328.824	75819196.925	73368946.045	21378571.669	21128710.173	22117088.815	25009839.367	21046091.063
IPI00010800.2	 	NES	39099	2	2	5328554.509	5926859.168	8272982.148	5988152.972	6473314.097	5882857.86	5639820.201	7021663.775	5246172.575	4673169.448
IPI00218297.11	 	HPD	39099	8	13	111631616.921	113165078.465	123406901.988	120422204.936	127598061.657	77562312.44	72542130.407	78596510.724	61532247.44	65210959.682
IPI00478208.2	IPI00394699.2,IPI00644171.1	HCG_2004593	39099	3	3	18946052.356	24473613.859	28374294.055	27460019.227	25094267.653	13572484.778	17124732.361	24470109.55	15646772.143	21547406.887
IPI00790449.1	 	SNURF	39099	1	1	4420946.241	5004757.682	3509161.677	5917622.043	5575050.318	5177634.795	3673836.376	3946972.15	5466479.637	3742964.939
IPI00399053.4	IPI00414976.3	C3ORF60	39099	1	1	2896417.049	3567279.106	2824369.237	4392163.805	4326436.207	1558971.484	1597141.681	1977160.908	1641579.177	1554928.154
IPI00424460.3	 	ZFYVE16	39099	2	2	20706779.3	25124257.401	27363908.347	31444904.32	27767004.156	16133839.182	17352059.022	22229675.332	21952095.912	16356240.339
IPI00027142.2	 	POP7	39099	2	2	21237877.014	20054342.576	18663471.726	28199868.126	22466058.116	14022617.833	13125255.698	15807193.184	17816223.258	11351439.037
IPI00396969.1	 	C20ORF24	39099	2	2	18545532.204	18098536.959	16809615.957	20907211.137	21526995.602	12949006.397	13571857.609	14447930.008	13697746.954	13344630.937
IPI00909484.1	 	CDC42	39099	8	23	361643851.273	394212640.217	408154891.356	468631884.521	437929746.442	359209215.011	354625484.145	423338127.487	411756692.792	370599449.239
IPI00398749.1	 	PUM2	39099	1	1	15136215.601	18300763.588	15666454.581	19014437.883	17623118.547	12633205.499	16759636.615	16868978.288	15880675.012	12738078.139
IPI00031030.1	 	APLP2	39099	5	8	107958754.042	111696694.787	177381045.702	180978357.143	137688319.381	112268941.95	85900007.694	99654350.089	103527875.068	91639149.465
IPI00908772.1	 	DPH1	39099	1	1	5168814.36	5109406.674	5674084.112	6724471.538	6477761.608	3370376.579	2446947.984	3901166.207	3976218.936	3578932.596
IPI00026271.5	 	RPS14	39099	1	1	11319884.612	14867799.503	13352727.791	13775831.788	18150262.791	8186917.362	9630334.393	14706748.089	9139508.043	14229923.936
IPI00307426.6	 	SPRY4	39099	2	7	48710978.851	54854833.194	55537474.182	60157216.176	62662922.287	46733808.71	48027381.262	52704677.538	48012641.712	44535886.287
IPI00026268.3	 	GNB1	39099	3	6	73600353.594	71124105.229	71898688.834	91378647.32	84460494.449	26554469.184	26743999.968	28785848.92	29958981.33	27358088.145
IPI00783698.4	 	TMEM87A	39099	11	21	302927065.016	320063764.684	293801291.369	372955352.318	374143604.831	268785465.185	298219193.487	321842842.777	313415309.192	253829598.256
IPI00026259.1	 	AGA	39099	6	9	118916749.839	132352399.534	124382425.958	146524541.426	136214927.593	117922321.312	127949355.328	147576595.374	148888207.353	117184111.346
IPI00000001.2	 	STAU1	39099	6	8	42547450.044	47956134.052	55426306.631	58411440.107	53976303.77	30978690.989	33114401.106	40407890.958	36078938.196	30761165.728
IPI00375824.1	IPI00074270.1	DPH5	39099	3	3	109991728.93	90102616.579	81217806.832	158154006.013	138942365.791	39096025.551	24696143.613	26329208.062	43120432.099	36698494.638
IPI00034319.2	 	CUTA	39099	3	16	168020845.69	191044867.975	187070007.915	246697177.161	212023405.035	167648327.927	190992689.4	218900560.853	252388264.323	188182758.203
IPI00423342.2	 	GPR126	39099	6	7	82311917.423	85962556.619	96119763.057	120630766.965	113200157.275	89339751.015	86025743.921	110536915.507	95745200.031	88500021.316
IPI00010544.3	 	TJAP1	39099	3	3	29062321.906	32329412.43	31564139.598	35259766.328	35852928.848	28271902.618	31030471.78	33435054.262	31488301.927	30581758.8
IPI00018140.3	 	SYNCRIP	39099	3	3	54968431.604	61869040.481	57531703.819	67816178.977	63016747.954	30180651.881	35819574.742	42689430.997	38664446.058	33733605.535
IPI00783313.2	 	PYGL	39099	23	54	727616830.079	705994903.172	737333281.163	991158279.477	809639963.135	409435325.968	378692011.017	415603076.63	459452759.776	386405425.935
IPI00042580.4	 	APOO	39099	3	4	65187992.364	70420007.93	60755577.908	76052763.248	73600846.929	57876339.123	59518186.432	71657621.094	80263321.95	54300938.46
IPI00004712.1	 	HUS1	39099	3	3	25230630.042	28824620.499	26737792.495	33005146.488	32749103.873	19680782.227	19588534.369	20599858.651	22048085.267	19050695.221
IPI00477313.3	 	HNRNPC	39099	3	3	26169082.625	37285611.269	34256106.632	37789655.757	33818526.981	21715697.513	33139272.618	35576723.938	28497791.325	25992626.968
IPI00807557.1	 	PA2G4	39099	9	12	154393535.391	155735293.637	137583116.34	186755035.311	228196201.152	89761016.3	86950752.461	105253165.266	99345344.073	105752396.644
IPI00641868.1	 	LPHN2	39099	1	1	7872563.553	8212609.154	10228622.93	10704988.891	10629737.633	7626606.243	7648803.813	10037076.742	9071520.574	8875233.163
IPI00218924.5	 	CHP	39099	1	2	7192581.103	8035678.661	7455110.581	9460226.361	8836332.499	5254928.548	6096451.446	7928955.52	6372098.775	5989166.394
IPI00305733.5	 	SLC41A3	39099	3	3	42900313.233	50168309.599	37473216.091	56334987.324	51480594.611	37618763.912	34214276.491	37073052.662	45270874.543	29433213.479
IPI00014863.4	 	SGMS1	39099	2	2	4245888.767	4556256.898	4692524.051	5125422.553	6210007.204	3222232.213	3006108.433	2929654.916	3513960.079	2985375.568
IPI00872773.1	 	ERO1L	39099	9	11	270339689.459	264497128.739	297823672.521	205273046.707	372371090.673	147044101.648	175054897.981	268201152.53	100010393.819	261678061.515
IPI00013723.3	 	PIN1	39099	4	6	61490298.035	69767042.405	65777515.107	76656795.279	80039074.412	59708351.863	65012514.381	74598238.308	71115673.132	57428650.039
IPI00002790.3	 	SEL1L	39099	4	6	89004094.456	79070112.277	89816495.611	89713026.28	108183279.034	54816797.406	55739940.275	76284196.191	42189738.827	70665790.869
IPI00549343.3	 	VAMP3	39099	4	7	113616833.76	125115907.28	112643113.729	138683598.096	129132714.123	108915593.6	111648960.345	131313595.488	137852030.31	108983718.689
IPI00027032.1	 	LYPLA2	39099	3	7	45905334.521	46339544.2	45337560.63	58301997.54	53381241.456	21950589.343	20193046.722	22066314.087	23260986.995	22446827.766
IPI00455165.1	 	PANX1	39099	4	9	70078565.696	79676274.659	79402502.97	100003681.468	92885289.335	69954796.727	70460421.76	81645880.006	80572731.176	69005999.019
IPI00748788.2	 	MTM1	39099	12	15	158011216.105	173059100.273	153074488.956	221309901.676	187950957.282	103103028.793	100092991.467	115750286.397	121533394.93	93102221.556
IPI00872668.2	 	NIT2	39099	3	4	127600197.462	135526735.305	137560692.137	173521365.385	161622168.673	45532123.995	42732963.239	47147590.994	49752469.366	40527971.409
IPI00013455.8	 	CLIP1	39099	32	37	478137440.369	576183604.579	727054471.226	701802649.152	713835452.998	468425189.651	463890505.394	563522570.331	423344901.316	413984681.115
IPI00450472.3	 	UBE2I	39099	1	1	10583768.384	12959672.514	13512937.46	16333272.652	17835429.544	8070935.454	8182982.834	9833163.228	10795853.26	9521356.982
IPI00030706.1	 	AHSA1	39099	4	4	52213403.283	49315702.779	54836303.279	56396488.224	91572462.786	38582863.756	36212678.911	45881272.264	37496431.699	51857539.593
IPI00872684.1	 	EZR	39099	4	4	77955297.187	98870722.742	97147888.387	90897093.325	95232742.796	60222429.49	74758013.763	94205568.95	72416734.209	74492350.57
IPI00795769.1	 	DNAJC14	39099	9	19	268968879.981	295940062.862	270949278.002	359037655.672	313096252.835	256494255.82	280328971.544	302697917.829	330381305.453	229816667.959
IPI00045841.5	 	LRP11	39099	2	2	9865139.083	10854314.148	10985106.405	12255374.646	12518399.12	8360493.969	8975995.897	9185917.352	9047727.841	8945378.63
IPI00152981.1	 	ACAD9	39099	17	31	424957708.715	423010833.681	401349844.957	578320797.358	513388869.958	288493132.956	289038450.634	340406063.401	343925221.758	289089924.646
IPI00021199.2	 	STMN3	39099	4	9	54317805.617	56665119.563	53933948.305	61337321.911	62942607.184	47983597.958	47774905.144	59193483.708	50767249.246	50366694.694
IPI00216138.6	 	TAGLN	39099	5	6	63317700.485	65549944.268	75012209.209	53402239.084	85204583.48	50851806.872	44965153.973	60540749.217	41418318.188	51964081.567
IPI00216048.9	 	PITPNA	39099	11	19	230951250.342	258394505.697	234228453.569	304245165.995	252495413.447	128322230.986	128549761.357	149261554.454	156829959.372	107860083.583
IPI00001578.2	 	C17ORF62	39099	3	4	63829083.782	71512848.6	60353055.182	75415243.258	71015459.908	43456573.272	43174265.362	49418356.486	56174063.737	39429283.178
IPI00305267.2	 	GOLGA3	39099	4	4	22266278.864	20055280.768	29215209.354	25951867.862	33901991.888	19855628.526	22177561.153	25288582.155	19653872.379	21209065.112
IPI00011416.2	 	ECH1	39099	5	8	788154940.073	228445525.614	164656145.073	235277297.749	297016946.534	98038564.179	69199587.087	67983761.633	80046627.669	75081687.224
IPI00893197.1	IPI00910771.1	PPP2R4	39099	2	3	15680802.043	16908827.841	15028029.896	16148239.921	20099606.079	5082158.005	5055601.414	4816023.123	5556769.26	5250823.238
IPI00412492.3	 	PLXND1	39099	1	1	2316501.921	1979472.607	2263405.7	3088540.834	2967941.666	2444183.388	1904271.446	2112664.329	2054024.006	1763520.431
IPI00441473.3	 	PRMT5	39099	9	13	215489527.627	153557071.711	122020062.221	281901154.706	262737466.224	41157098.064	37819546.179	46930269.485	46401757.051	42170352.896
IPI00021531.6	 	HYAL2	39099	2	2	23132688.096	23608586.391	17049238.913	22408499.633	26012913.919	18711847.541	17114480.056	19965248.223	21211210.149	16395456.591
IPI00032150.3	 	CDS2	39099	5	14	165234637.326	189792116.034	179048930.565	234032816.499	206975883.05	155365661.821	158903009.894	193307323.184	195021937.942	156051391.468
IPI00216219.3	 	TJP1	39099	2	2	22193684.265	30375354.981	25544360.205	33249234.015	29408231.581	18613677.659	20041758.922	23935503.237	24710503.216	21246757.994
IPI00305092.7	 	WIBG	39099	5	9	129789157.069	168706877.548	151109693.426	187177859.551	186785869.03	111347046.586	186362508.008	206202986.15	196840013.828	166854207.633
IPI00103028.2	 	AMDHD2	39099	4	7	43854792.622	37416865.366	33546465.442	50517392.66	42284585.77	26638967.487	17672689.212	19050226.252	23925283.384	17482523.909
IPI00328714.2	 	PNKD	39099	4	4	55557033.092	53433717.96	42575069.026	58768744.671	50087440.743	34579465.899	26244810.693	34016811.759	32701182.763	22398236.009
IPI00018768.1	 	TSN	39099	13	32	334834805.3	343890528.931	335298110.037	449355089.457	420618854.891	328607797.457	327054267.018	406040041.882	390298467.457	320196690.42
IPI00301364.3	 	SKP1	39099	9	16	286410763.661	329787790.571	299329024.173	371058405.526	341054435.643	226258440.127	255941671.53	286665088.477	301869107.463	229046286.58
IPI00000398.2	 	NUSAP1	39099	4	4	19122088.453	21251396.228	21009314.407	22717375.104	25727350.837	15344295.608	19977652.412	22501494.766	21386299.179	20312497.366
IPI00465315.6	 	CYCS	39099	6	30	266287258.482	292531388.301	268575807.773	306308991.677	290217218.234	227231237.709	243948114.909	290517118.734	301916740.601	253591280.177
IPI00742996.2	 	RNF214	39099	1	1	6005370.834	6739943.278	6238638.108	7182819.888	7398262.012	5311395.687	6375305.426	7131816.168	6152891.547	6199760.103
IPI00298860.5	 	LTF	39099	2	4	14913745.536	16205931.164	12710463.422	17325522.756	17326454.096	10864941.5	10994928.616	11925304.48	13132872.351	10969527.658
IPI00873762.1	 	TAF15	39099	4	7	51390260.41	56032980.282	57813513.112	50213746.684	64294306.57	45711874.175	53021816.697	57028036.111	42582896.614	51726770.202
IPI00148061.3	 	LDHAL6A	39099	1	4	53822611.631	56300482.775	46817978.898	72791046.588	68297511.911	26705081.731	24636966.573	27563974.263	35487536.794	24220250.595
IPI00032635.1	IPI00471933.5	LSM14B	39099	2	2	11088245.602	12133938.924	11636614.532	14214044.962	13888401.202	9736456.041	9268544.307	11532695.599	11184794.246	10626754.693
IPI00069084.2	 	TRRAP	39099	3	3	21956464.262	18880075.576	20371021.784	26179952.189	25658589.295	9603494.324	10427347.233	9787436.953	12338765.813	8964151.782
IPI00909387.1	 	GHITM	39099	4	9	178600561.331	183413346.209	204617430.06	168988601.678	286797018.76	146215480.328	147266032.011	196449514.425	122692627.555	187378380.947
IPI00745793.1	 	CCNB1	39099	5	7	85861901.589	86352031.877	78364214.462	93257054.687	106927047.669	30181506.176	25757117.35	33500696.332	30087168.401	29599213.28
IPI00297475.3	 	DPM3	39099	2	3	30675454.383	34871352.526	36166319.045	40284101.261	39016639.189	23201890.409	25585972.554	28255045.673	35010041.199	24005392.342
IPI00008281.2	 	ZMAT3	39099	1	1	6037347.188	7695033.281	7873068.585	7800087.756	9242295.341	6074202.303	6757560.685	7243085.535	6296639.221	8073506.062
IPI00375452.2	 	SLC19A1	39099	12	20	205507690.447	225799945.737	225956480.397	274339663.249	258133989.502	207847186.716	209410090.352	243859265.134	234254143.864	194473761.436
IPI00479877.4	 	ALDH9A1	39099	11	21	337554129.971	332140327.074	298369646.981	426154240.919	358399367.022	208147995.318	175620663.543	188713242.943	232002420.449	166008680.893
IPI00299719.1	 	TCIRG1	39099	8	10	48122148.528	47760106.114	53772770.78	58316713.331	64433626.895	42164133.597	41731200.905	55670939.77	41062786.913	53073017.711
IPI00013290.5	 	HDGF2	39099	15	29	423702980.831	444776003.835	555818309.409	613331940.017	546720885.167	456781728.857	441066645.067	561318600.498	509068148.849	413772373.483
IPI00009305.1	 	GNPDA1	39099	8	25	384112570.041	383826085.935	369014721.243	492876486.125	459554829.685	353426948.726	352936226.544	420758441.601	434266107.817	326924772.219
IPI00218624.1	 	SON	39099	2	2	10133736.94	11726424.701	14466977.294	13804134.396	11648991.235	9932852.147	11109659.185	14007129.101	10827889.971	9684745.907
IPI00382389.2	 	MFSD11	39099	2	2	20400293.221	15484093.192	19542167.082	18728443.818	18880428.915	14470661.092	14602560.052	17393541.602	16539324.89	13955702.746
IPI00107753.2	 	OPA1	39099	3	4	17067616.351	18500763.524	17651807.845	21642695.569	21326537.26	11576592.77	13892833.675	13609190.141	17541878.043	15115307.221
IPI00657648.1	 	EPDR1	39099	7	15	159937135.168	177127854.304	187040537.088	224673871.61	202248429.836	161706765.948	173577450.681	202718499.336	215456396.209	168132785.295
IPI00217966.7	 	LDHA	39099	18	133	1930522208.06	1982022105.96	1840528504.18	2780844648.59	2288514051.29	907631848.749	845469274.87	948465495.828	1187275649.49	862006900.382
IPI00642369.2	 	ELP2	39099	3	3	34810888.411	33761567.834	33858733.397	47833267.729	43514186.826	20110346.953	21331178.758	21200126.093	24311478.495	22695470.204
IPI00374590.4	 	CASC4	39099	11	14	148979086.173	156570754.496	153961832.919	194762958.733	170824603.499	147919616.035	151794629.774	175825963.193	175433007.757	138590265.789
IPI00513833.2	 	TMEM9	39099	2	3	34326258.439	37989506.703	30119537.055	38337139.829	41091090.591	31591588.563	32680053.749	36255499.07	35480545.427	30075113.783
IPI00305144.1	 	TSSC4	39099	3	4	44519293.163	51719681.684	51502230.933	66209940.626	57563279.06	45588102.82	51275366.743	57900463.189	58577165.637	45960514.47
IPI00234793.3	 	KCTD15	39099	3	4	35493979.256	37733881.03	30434724.601	40715504.355	42533350.412	29666541.682	29882384.077	33149444.076	35835492.953	28439150.542
IPI00100067.1	 	TNFRSF19	39099	1	1	17096379.375	18609418.125	18858811.457	21399265.122	21864651.644	16006442.1	16713892.753	19604032.128	17539177.049	14758878.108
IPI00008964.3	 	RAB1B	39099	8	27	343262152.749	365464055.018	312312635.688	421628513.605	408902202.923	272370407.696	278500350.981	295248636.962	346435873.692	250274106.818
IPI00007853.1	 	IFI30	39099	4	10	56764058.512	63604271.28	55297018.072	74132215.313	67376328.122	47181265.716	49024420.818	58240745.53	63305636.129	46299795.594
IPI00020037.1	IPI00910387.1	USF2	39099	2	2	33461600.645	36824422.094	28888030.022	37278883.431	32813810.113	27711304.401	29259829.906	32187713.621	38163316.333	22905904.417
IPI00796934.2	 	RPL29	39099	2	2	15866599.828	24105064.88	58177149.082	40771521.672	22510043.593	25407847.097	20481384.403	25882644.261	26708421.786	20672854.62
IPI00298702.2	 	SLC39A6	39099	1	1	7030357.513	7442149.287	7418608.482	8749411.1	8529199.305	8341786.551	7889286.565	9443258.275	9591238.863	8312770.801
IPI00010863.5	 	ATOX1	39099	3	5	22273765.853	25639423.026	28494894.234	31590472.695	30757067.659	19556162.514	25082629.601	30026822.678	29343924.14	25137673
IPI00329512.3	 	SNRPB	39099	9	48	463059234.419	530473664.094	455318671.455	587902410.083	601598856.858	419248666.407	462891325.394	558637782.714	530602066.322	429879431.39
IPI00829707.1	 	C17ORF81	39099	1	1	5871670.05	6794330.928	5594042.81	8684608.838	9071353.813	6326893.754	5463011.336	6055637.336	7542056.868	4773408.47
IPI00009410.2	 	EDEM3	39099	6	6	41579789.017	41031877.648	58338985.651	48551933.644	60290854.579	30391212.513	31973367.688	47632471.77	25700683.565	41580509.393
IPI00218184.1	 	TFPI	39099	1	2	4872396.098	5505363.677	5883840.72	5509652.788	5072528.017	4391736.506	4158927.22	4208366.212	3361421.485	4475656.96
IPI00022462.2	 	TFRC	39099	27	89	1389639958.96	1251254340.51	1148170082.33	1636532636.05	1610795527.67	1267560633.22	1153628693.04	1337137172.15	1240602809.37	1230342570.91
IPI00019977.2	 	GTF2E1	39099	1	1	7101572.643	7259006.746	7434054.643	8349434.715	10962655.544	6359897.958	5816362.129	6529920.054	6320716.633	7375261.375
IPI00297646.4	 	COL1A1	39099	3	3	34978090.539	72611364.015	59306732.136	52526786.637	38918945.88	45616996.482	47365363.898	52894354.708	52956107.139	51301194.61
IPI00555744.6	 	RPL14	39099	3	4	47373042.484	60166038.551	49953993.305	57771233.61	67144020.916	29978687.373	42206386.046	60564516.581	38100536.769	48681858.247
IPI00012199.1	 	CCDC86	39099	5	6	98106918.649	107989565.45	122842257.656	164490710.556	98849442.073	78855602.867	81486000.14	102702917.563	96608175.182	71116359.62
IPI00555956.2	 	PSMB4	39099	6	19	222331193.484	217697278.295	177408315.554	301612662.528	294762525.847	214575754.015	196666224.665	251267614.217	222272453.521	203780952.77
IPI00295400.1	 	WARS	39099	14	28	472430141.661	518533175.751	485321277.699	596046483.47	541950553.894	387888847.047	399413280.691	478105186.46	481598886.174	354090648.651
IPI00013895.1	 	S100A11	39099	5	8	102258915.345	111639192.838	111634323.846	120696251.595	124455336.022	73567587.986	79952441.757	92392277.437	84064626.911	72163831.803
IPI00025019.3	 	PSMB1	39099	15	44	530426571.365	461266650.861	446208927.904	697993366.331	707818508.644	495867466.58	464837327.039	614455462.488	503778329.579	499361718.396
IPI00386687.3	 	LRRFIP1	39099	2	2	14092952.571	15059913.251	16531488.878	18257781.369	18962951.986	13433744.307	12241258.762	15457890.907	13933361.959	13869492.564
IPI00019353.4	 	AGK	39099	4	5	30533589.385	30277617.422	27918624.384	40668615.198	31130168.157	12576477.213	10766383.485	13270325.404	15218692.432	11186940.093
IPI00015947.5	 	DNAJB1	39099	4	4	22348073.396	29084801.571	29538355.204	24481214.916	28493205.333	16663855.323	20748634.177	28251934.246	18143596.923	21001373.095
IPI00020464.4	 	PAG1	39099	1	1	4940642.344	5818909.219	5889576.324	7189730.568	6588051.699	5351671.738	4704243.473	5823142.797	6072134.051	5452779.078
IPI00020906.1	 	IMPA1	39099	9	23	227531191.765	260903900.615	234655283.368	300941681.131	282036315.481	239496608.735	233039594.887	274498863.398	288703988.91	218354754.832
IPI00010080.2	 	OXSR1	39099	2	2	4572180.327	5156478.918	3678785.937	5314914.609	7240099.761	4219052.384	3347248.662	4172989.902	4034668.57	3965275.492
IPI00513761.2	 	ECHDC1	39099	10	21	163432104.355	174128067.799	160906996.016	209878936.074	195616771.585	150753070.828	157299649.742	179806624.669	190971469.814	138584865.269
IPI00005881.3	 	ATG12	39099	2	3	3690446.04	4067896.155	2702380.87	4570474.613	4907622.394	2677694.182	2120806.385	2556771.722	2500190.081	2270439.996
IPI00045511.1	 	CLCC1	39099	12	20	246073394.823	289671986.082	292749252.975	320540103.924	292816115.186	248043744.034	270375587.62	326275151.396	259281883.327	235564689.329
IPI00292657.3	 	PTGR1	39099	4	5	81492655.434	72709827.351	63142019.797	93341557.598	92460214.411	50841641.476	41695233.693	49906169.008	54418940.798	44947862.938
IPI00015954.1	 	SAR1A	39099	1	1	18969184.831	18429857.76	16181044.417	22547099.919	20556709.207	11697764.796	9716374.519	11097061.399	14821887.63	10153713.972
IPI00878611.1	 	RANBP1	39099	10	27	381515458.173	406843912.08	446869256.939	565904641.762	464297180.14	313073640.614	334764649.485	372855511.024	371052555.303	323784277.376
IPI00465054.2	 	THUMPD1	39099	13	29	559930180.69	661177789.367	652751592.139	671716404.46	701372707.625	263875896.185	263827543.184	332277274.059	290600051.043	259606089.063
IPI00879359.1	 	YWHAZ	39099	9	27	728231522.172	788944132.838	727329998.068	865543766.032	823383052.04	256918209.019	258857630.935	294110355.494	298960532.07	244720715.497
IPI00000792.1	 	CRYZ	39099	13	33	423806723.926	399963661.564	339914577.57	565636901.762	511222273.737	131113035.848	113436598.957	128480202.317	158513573.434	117095863.811
IPI00015833.1	 	CHCHD3	39099	8	8	123689995.655	129166155.765	138144844.412	121840416.036	176376137.343	104148763.013	108884534.043	137005523.493	87392071.005	118988409.124
IPI00010346.1	 	NLN	39099	13	20	292708472.564	312177751.841	293236128.557	373958430.063	357988430.138	162781321.702	155452744.849	185857402.82	184182615.842	161092004.719
IPI00005724.1	 	LANCL1	39099	9	25	286539241.523	303007998.28	267206294.763	368057360.847	347577345.116	234115851.762	225752817.742	242436585.231	293463278.938	221071593.835
IPI00031681.1	 	CDK2	39099	5	9	73224290.742	77554013	80247198.838	88782849.329	91013751.416	64714640.529	59020667.318	74390594.017	67692533.92	63366178.8
IPI00792065.3	 	TOR1AIP1	39099	10	17	268288347.535	285862895.173	265027925.466	291080171.147	311411757.553	154168629.337	162039846.555	190290945.482	160330225.919	161741039.345
IPI00165361.3	 	DCUN1D5	39099	1	2	56462157.593	53714703.184	52488224.025	74189179.844	67970249.863	47846705.423	46518898.763	58470802.34	52565412.401	46691302.428
IPI00847579.1	 	RPS12	39099	3	4	35189548.574	39859501.964	42419605.125	42849188.421	50727633.26	36062357.366	39466749.802	44205530.966	43123272.393	40820933.627
IPI00376195.5	 	ISCA2	39099	3	3	11370936.021	13259220.405	13556366.124	14343422.13	12453372.098	7736020.215	9244807.752	10455989.502	9688821.888	8255001.015
IPI00062050.1	 	C14ORF126	39099	3	4	47009815.807	48361872.199	41190869.729	54815130.022	57347912.559	43712031.073	42960134.915	49564302.661	56345459.048	41769988.354
IPI00218474.5	 	ENO3	39099	9	36	303973915.754	313708976.901	340683258.112	412967812.259	366679366.293	289106354.983	273585863.839	341194430.84	356282627.729	306953101.519
IPI00399089.4	 	MESDC2	39099	7	16	235112353.417	249737228.93	247872965.607	251394970.119	291312675.128	155866614.363	169920494.108	231695620.282	149367710.305	186282789.213
IPI00784090.2	 	CCT8	39099	30	122	1623391141.51	1708378404.09	1701660032.09	2152701191.4	2175784927.19	1467045237.11	1429628387.04	1692710822.41	1838663948.99	1521269825.25
IPI00029447.5	 	GOSR1	39099	10	20	134351229.737	143174933.563	123528771.245	158216622.39	157342178.528	108972242.349	111559609.927	125064319.263	139624806.696	95632798.957
IPI00171437.6	 	KCTD6	39099	2	2	17052477.167	17734926.114	16846802.358	23178528.12	19837034.115	16351462.905	15104692.025	15236794.428	19225988.941	13717505.066
IPI00291751.6	 	C2ORF47	39099	3	3	105900301.295	102401845.617	82709418.192	112783261.687	125265503.906	56908173.758	57702272.359	64520447.309	68179269.546	51425818.371
IPI00257882.7	 	PEPD	39099	13	22	356879119.071	378086814.54	357664445.616	474092526.401	428204608.04	235504473.168	237259093.907	269653714.015	270080279.792	208593855.341
IPI00020407.1	 	MGAT5	39099	6	6	77325910.616	86544415.374	94699081.201	100274848.327	92692880.623	42190752.768	42156950.814	56070208.009	42661803.578	45239199.747
IPI00465436.4	 	CAT	39099	13	48	536094187.462	540420794.507	527033225.151	757441390.639	665243052.545	496054563.562	486979226.787	603335590.425	597120663.431	497892066.408
IPI00216951.2	 	DARS	39099	9	12	175900038.404	86189989.654	89578806.288	142109088.337	277844313.553	128476197.324	61251190.459	78326498.986	82916410.032	152880852.443
IPI00550917.3	 	TWF2	39099	1	1	1679284.577	1683190.33	1671682.076	2532595.653	2579503	587957.484	752068.279	726158.947	785170.519	590325.965
IPI00017283.2	 	IARS2	39099	3	3	25660848.958	21083143.496	20139377.444	34851677.754	38607843.835	8613619.73	9406468.68	9337321.754	10172259.449	8507043.937
IPI00014198.2	 	EXOSC7	39099	11	19	250304111.237	262159607.3	246242124.976	328187349.623	312848083.414	182621623.183	176266737.857	197362391.406	199643306.001	168731376.469
IPI00442073.5	 	CSRP1	39099	10	20	325621262.132	360906775.397	351049215.582	345188041.737	412191350.559	321161500.361	319305978.192	403939790.145	355357041.322	310774822.874
IPI00006034.1	 	CRIP2	39099	10	17	298353351.668	338556295.623	341564297.066	365341148.257	383644494.462	271578447.923	299523997.379	338533175.84	347507516.193	298750795.262
IPI00289773.3	 	CEBPB	39099	3	4	35160838.961	45570000.11	46951025.904	53965323.116	44767060.696	33354236.603	38827378.416	43978412.245	46152958.534	34263169.425
IPI00019872.1	 	HSD17B2	39099	1	1	308791.312	319520.677	386286.782	601332.262	438634.563	207845.836	396191.04	237186.545	295378.058	168510.642
IPI00239077.5	 	HINT1	39099	9	20	197874859.615	217309760.046	226028697.419	262908226.419	243335977.525	177935795.972	191778855.896	214857865.851	247752430.403	191094209.747
IPI00290204.1	 	SNRNP70	39099	4	4	47360653.44	43622216.155	59748365.315	67350940.13	80082794.658	40887933.82	38139154.744	53488148.655	53555524.171	43044775.36
IPI00395906.1	 	C9ORF169	39099	1	1	4613081.835	4404116.247	3149527.799	5023187.507	4409868.406	2800038.364	3601825.088	3896680.854	5101840.214	2344928.055
