representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00023101.1	 	RQCD1	39108	1	1	56319649.126	57012593.502	46988862.781	56815964.614	70335073.501	35033447.888	31440931.246	40820599.026	31386896.534	37266296.059
IPI00017963.1	 	SNRPD2	39108	9	20	897070482.572	979208645.479	844782438.111	886637336.423	1087440345.88	909618412.994	900611730.991	1088680477.25	773949410.127	1113713026.34
IPI00419595.2	 	PODXL2	39108	1	2	20931696.256	19238408.018	18982460.908	23070029.752	25490217.074	17807924.487	18431304.526	19907672.763	20633244.155	18840231.475
IPI00807625.1	 	FNBP1	39108	10	14	1719585972.58	1653425561.29	1605783050.77	1693362264.82	1854144324.33	844251708.269	866067498.279	896434155.414	937660219.065	910593343.479
IPI00008422.5	 	SMARCAD1	39108	6	6	474639594.953	393963879.364	446653257.514	410719584.448	580864879.144	225753052.158	199654438.22	229205163.059	183831810.336	232822082.934
IPI00013890.2	 	SFN	39108	9	17	1749089447.51	1595686578.71	1838439850.69	1664252146.56	2086703287.47	1520784110.04	1523286608.88	1649562712.93	1400550991.86	1819737266.77
IPI00237884.3	 	AKAP12	39108	18	25	1994886356.57	1795441457.49	2089049052.87	1391062842.04	2302582153.89	1620802665.72	1649929848.39	1929113452.72	1200501240.74	1880114875.68
IPI00220056.1	 	KLHDC5	39108	2	2	118437254.66	109556782.971	116953752.438	100791962.228	125380610.869	92247291.995	87606305.128	114355854.839	88523227.282	102229958.585
IPI00293276.10	 	LOC284889	39108	3	38	818902415.723	878471445.821	677386547.754	965500583.525	934243623.821	706037496.798	788049238.666	691448388.612	721699169.361	672965082.555
IPI00023186.5	 	TOM1L1	39108	3	6	271882101.608	263909269.976	259446693.715	261808606.714	308975704.701	224207625.72	218373645.804	242985447.019	219031068.561	251900466.809
IPI00011217.3	 	NDUFS4	39108	5	8	531984542.607	527018081.025	452247414.907	269639951.941	676039451.966	475655287.793	468134426.788	575141529.919	205437809.186	502159734.828
IPI00867599.2	 	CYTB	39108	4	11	439460018.898	393524741.225	449643440.651	307050708.121	484521362.177	396813733.249	343141918.348	426409980.832	240538158.649	401245559.801
IPI00220687.1	 	HM13	39108	10	22	3084276339.79	2938748797.54	2772832423.37	2693683240.32	2933265319.34	2614906593.8	2266522735.03	2274792906.95	2258356252.2	2219193336.7
IPI00384957.1	 	Q7Z2Z4_HUMAN	39108	1	1	33595446.184	33047332.857	36736293.822	34266139.965	37675762.389	30809953.503	29434936.577	31815675.775	28602461.534	36398676.414
IPI00873806.1	IPI00219788.1	FAM3B	39108	5	5	222518114.779	223877023.527	200788405.574	232167801.578	235225127.18	179875050.754	177342714.579	185473957.824	187135966.295	183175047.758
IPI00245135.1	 	RNASEH2B	39108	4	5	359357545.971	381207641.486	269507945.859	346334213.362	378381466.111	185557215.54	188119181.755	194211498.607	208224389	176878635.294
IPI00419979.3	 	PAK2	39108	10	25	1804543101.64	1764228791.51	1732452489.02	1774752505.45	2085254698.46	1518923013.56	1670772490.02	1729148156.57	1578466325.98	1856275547.62
IPI00328603.2	 	FBXO33	39108	2	2	78745649.736	68578956.864	80059320.813	73201483.437	77754368.647	60523724.863	60702031.955	64032064.907	63996646.659	63109543.427
IPI00031821.1	 	ITM2B	39108	5	6	434882850.036	426354083.243	392524757.301	412555453.055	484826443.549	375853993.651	368921733.29	430401808.2	340064579.38	406282864.406
IPI00006658.4	 	PIN4	39108	4	14	1101398109.98	1060640223.37	1063035511.92	1132920500.32	1230503963.2	938506607.524	1051259919.34	1050589641.9	969408748.403	1089443443.48
IPI00015736.3	 	UBA5	39108	10	15	874079287.682	831997785.921	811009759.271	791483247.959	924957437.814	721651038.992	663623639.202	679821387.411	646370835.826	727900810.22
IPI00414384.1	 	HSDL2	39108	17	36	2527350447.51	2447676583.93	2453495473.42	2529767184.92	2782629693.21	1977575102.9	2022456158.04	2054798275.85	2031492320.45	2126040932.71
IPI00012028.2	 	STX17	39108	2	3	98924332.422	90064941.875	85012356.985	87843027.674	111383367.333	58081900.13	50171443.06	60605106.539	44988404.259	58812339.838
IPI00884107.1	IPI00473011.3	HBB	39108	1	1	5293893.068	5065311.948	4475732.622	5595471.959	4558460.941	4265709.84	4097905.187	3964651.586	5040330.145	3365267.116
IPI00012773.1	 	MTA1	39108	6	7	450809616.315	509527993.115	430532971.022	541117215.475	553917134.148	262482267.639	273165804.005	325926716.824	331415380.986	288752016.748
IPI00549564.6	 	ACSS2	39108	14	24	1423710150	1372207500.35	1399360210.49	1534251141.84	1527441900.81	1112430844.28	1155899676.78	1132913475.3	1192933605.59	1218596029.55
IPI00793181.1	 	SELS	39108	6	8	648706900.669	641125742.023	646266315.884	614101847.853	737470632.122	567111247.556	568128634.115	608964224.742	491945788.08	643293503.617
IPI00328319.8	 	RBBP4	39108	5	8	696056426.2	739573949.967	662841664.821	773482329.991	830661184.295	589290797.678	596789428.087	685130287.925	638546611.817	622216950.614
IPI00032003.1	 	EMD	39108	5	6	250031254.438	245568259.964	235512461.626	229031787.846	298122266.754	199848433.296	184109872.199	197880077.39	144789553.131	218123715.723
IPI00007045.2	 	GLRX2	39108	2	2	46546487.147	45230260.839	38216064.512	40980033.486	52435235.525	34307413.363	35044939.721	38332485.291	36785364.259	36519562.766
IPI00640088.1	 	CSNK2B	39108	4	9	741689648.337	762686681.422	615165694.698	758401822.826	768758929.204	510835882.55	497697213.575	525036662.542	506585087.409	494343991.514
IPI00890837.1	 	SMCHD1	39108	6	6	278672796.105	268829797.543	259804834.178	255128673.432	413612036.63	91513803.22	83098982.178	100156377.305	84920807.57	108478601.274
IPI00795611.1	 	GIT1	39108	5	6	282486579.147	280574235.014	263592859.71	260720072.752	335386521.351	145343226.106	132175176.174	169336055.43	137841544.092	157097038.212
IPI00012208.1	 	ALG12	39108	1	1	35004203.936	39118347.616	25563111.374	41236029.007	38142391.245	29724817.47	31083215.114	25308792.738	32717944.819	25794444.689
IPI00299300.1	 	AMT	39108	8	13	801734509.204	779783101.413	848774884.612	815485818.424	905972335.624	659407013.544	669217977.477	720454096.301	672660884.491	775877842.678
IPI00792788.1	 	DOCK5	39108	8	8	339075256.546	377658680	285479060.556	348418526.08	397972982.89	184979273.808	155014682.872	196892565.272	140314262.63	173690056.053
IPI00024566.2	 	C1GALT1	39108	8	14	636726445.164	674746942.541	585306237.456	574195682.667	726529106.575	554182965.809	514552686.43	571870132.364	470459222.697	575871184.604
IPI00876858.1	 	PHC2	39108	5	6	177011967.7	177149523.436	181678203.194	184742002.207	192448415.303	116255990.155	119488423.804	122600257.121	118320669.459	113602083.063
IPI00012386.1	 	COCH	39108	2	2	63855172.791	56566320.518	59155005.021	52599350.047	76784427.345	53147384.962	48097905.055	74506455.589	41355907.655	68071664.775
IPI00023138.1	 	RAC3	39108	2	3	126430958.019	119614278.418	129509916.59	120562542.598	143593189.887	107832644.309	107957602.814	117304418.113	100571267.012	127496565.049
IPI00873899.1	 	ABCF1	39108	22	53	4513114916.27	4275741040.59	4584498400.2	4412924722.7	5751380286.22	3493441228.25	3444691550.67	3786888046.13	2904878688.38	4219405271.52
IPI00879004.1	 	TOP2A	39108	10	10	837100998.574	965894661.408	790400662.331	756722484.341	830189378.067	362264450.735	321757297.804	409152600.511	408557586.799	322796849.275
IPI00293857.1	 	ARRB1	39108	10	21	1484229447.95	1382292563.01	1485917672.85	1393819151.9	1658846532.26	1218801528.76	1315760105.7	1330314223.55	1224750218.59	1370249544.89
IPI00031614.2	 	GINS4	39108	5	10	812980686.169	750820340.921	830154927.913	809924347.68	951452713.189	673305514.247	667897231.993	700108521.082	645567908.301	786575950.985
IPI00096066.2	 	SUCLG2	39108	17	39	3167059044.51	3070973800.33	3105856922.72	3168598482.2	3296505856.14	2519604030.4	2652896800.24	2831518795.11	2552913281.88	2708653079.18
IPI00869339.4	 	ZNF187	39108	2	5	47931543.191	50162528.527	48849168.555	51058584.816	65486185.872	46116076.349	45449330.446	47208090.468	39221497.821	56426504.414
IPI00376005.2	 	EIF5A	39108	3	10	918638467.892	808205400.947	930797939.266	953770252.864	1069147219.5	566233611.361	624957916.44	663716693.795	479382332.709	672135826.438
IPI00872103.1	 	ASL	39108	15	28	2027310895.3	1979292195.16	1842391813.49	2014056040.15	2217056297.41	1775492296.45	1763877558.96	1914278495.05	1698784665.59	1852949918.87
IPI00307755.3	 	PRKAA2	39108	2	2	56865977.158	55518019.807	57290809.983	56280297.905	66893963.179	49840139.076	43237383.812	48225610.248	40378392.921	50013296.633
IPI00004069.2	 	TATDN2	39108	4	4	149690992.019	154933236.367	146303340.425	157555349.283	176402777.494	122549754.206	119685681.658	126911624.682	130814281.73	143106119.905
IPI00021842.1	 	APOE	39108	11	27	1352125382.57	1359993256.08	1288042380.33	1399644623.08	1488852674.99	1219301044.91	1215780690.6	1221603755.47	1191337200.96	1328066220.39
IPI00789159.1	 	RPL23A	39108	4	7	490028014.92	512066554.867	569684257.452	514119588.031	704612976.496	502121053.348	468894186.744	561115832.41	455913639.506	612488577.944
IPI00867552.1	 	MED25	39108	3	3	191432212.23	205849880.407	175984597.559	181848028.352	221755653.241	148590607.293	137247726.969	148886163.988	124607399.749	146758280.967
IPI00784614.1	 	SEPT9	39108	11	22	1260277704.85	1241890296	1153978922.2	1203094579.35	1371699092.8	1119779801.92	1031729181.92	1077329593.52	938007331.159	1027275519.3
IPI00025464.1	IPI00872143.1,IPI00746270.1	MT1F	39108	1	1	68009506.23	75320102.173	62631911.417	87447497.666	118043852.07	55462901.963	80499095.929	70751469.47	81233887.768	103416262.119
IPI00251989.2	 	POLR1E	39108	8	8	700796745.319	768735315.779	676742304.106	693337136.361	834234722.522	232332701.512	217807676.178	254116838.368	224970197.666	235653062.825
IPI00009607.1	 	RAP2C	39108	1	2	48921987.761	43114025.453	41683459.817	47025208.484	52720057.304	41957204.044	43619208.352	43999111.136	41694140.657	46205691.403
IPI00795030.1	 	LASS6	39108	1	1	50000485.899	43571628.442	50535876	45158685.484	49500096.125	36330056.391	32992940.508	37868440.198	42407042.13	37023202.657
IPI00878142.1	 	68 KDA PROTEIN.	39108	8	15	868688936.031	882277644.728	754267080.455	786510982.039	905016091.912	695341621.18	603953118.263	749137153.188	466249337.63	616588144.784
IPI00885104.1	 	MPHOSPH8	39108	3	3	76368503.308	76355495.846	80971933.332	85403940.13	90060926.715	63146226.049	62067193.077	72865414.932	62147151.894	59891134.147
IPI00019018.3	 	TM7SF2	39108	4	7	527478501.448	514377308.206	551211627.309	533540796.821	566475202.967	425565824.382	474787491.254	451830336.117	462476687.379	485693914.856
IPI00409675.1	 	MORF4L1	39108	11	14	941676563.745	924272091.044	1017667587.24	875663119.372	1187949120.43	669874402.095	655200685.378	727056524.195	562519348.833	812180163.479
IPI00170972.2	 	C9ORF64	39108	12	26	909622324.914	900375622.961	868425303.288	927678410.861	923418073.404	568567893.733	604004003.31	565244563.616	629029490.584	609858788.295
IPI00305438.3	 	VPS16	39108	2	2	99448261.676	102750875.546	99313868.738	94151017.654	129500130.014	60449147.432	56838781.294	63352939.146	51811298.725	67961640.163
IPI00171117.5	 	COMMD1	39108	2	2	122852332.98	120357754.12	105221783.421	111725809.618	138421084.353	85627657.908	87893940.408	96940887.669	79210383.925	91544482.371
IPI00017342.1	 	RHOG	39108	7	11	1594100857.37	1489288293.61	1713338673.53	1532271143.57	1927451487.37	1417524870.85	1521623302.7	1598407573.63	1433359223.41	1849669646.37
IPI00106783.1	 	HSD3B7	39108	2	2	50542625.957	46635296.301	36513800.116	46940176.886	51513568.556	28541551.685	28133476.199	31457896.053	27165643.13	29571353.748
IPI00221092.8	 	RPS16	39108	2	3	123090934.012	145314215.235	96605837.551	139010626.104	225845774.513	100618605.835	85408268.936	142596870.789	82139371.035	186746813.646
IPI00008771.1	 	HHEX	39108	3	4	391625041.965	377797627.187	332808217.931	386273133.662	426316066.682	301564976.199	306423781.154	313386866.077	268677294.079	323941955.675
IPI00299526.7	 	SUZ12	39108	1	1	73404648.031	70241663.852	71069631.875	77746513.256	91944048.096	35583139.778	27452021.079	31551508.301	28367158.119	34688075.346
IPI00027508.1	 	IL1R1	39108	1	1	43333192.64	44249997.155	41545629.973	47201393.734	47943922.629	36902323.919	36998765.248	36344715.471	41366241.989	41778120.747
IPI00167985.5	 	ZNF579	39108	5	7	187250693.762	169485012.428	184603852.55	170354950.906	214602598.881	148648761.498	147157866.58	161899957.33	132590604.18	164341547.174
IPI00384180.4	 	YRDC	39108	4	5	210234913.2	193319017.111	201403728.554	184307496.334	247542634.629	170965001.344	166871376.993	171750820.032	157892625.855	211919926.467
IPI00220102.1	 	DNAJB2	39108	1	1	69863915.831	70922019.884	66867014.228	67355288.502	80988635.972	52506021.046	58057288.984	59085456.636	48591262.727	63054417.57
IPI00008485.1	 	ACO1	39108	21	44	2716092154.94	2737834615.96	2394091152.34	2903798067.67	3004050586.8	1730058481.1	1750135490.36	1783291912.68	2000187827.96	1857895551.15
IPI00217056.2	 	LEPREL2	39108	13	19	984920447.217	987755335.681	798673718.132	898720080.617	1082468228.91	820675660.228	723075414.009	936333445.932	524692177.251	704981094.307
IPI00149044.8	 	ZNF280D	39108	1	1	11424187.652	10006299.11	11112023.784	8185913.411	9957281.419	8960793.286	6667666.203	7974062.583	3945421.039	6686101.031
IPI00006205.1	 	SLC33A1	39108	6	8	758274330.231	769070306.479	798706255.386	780335031.382	811890291.66	712563682.167	665697479.104	698275062.894	650910432.517	738702921.089
IPI00382821.3	 	C5ORF32	39108	1	1	58908176.25	62608627.5	41659882.401	51821272.495	59872850.996	51596902.634	51775976.47	50442658.119	45247718.068	48353333.203
IPI00221305.4	 	CAMK2B	39108	1	1	13000522.799	12080747.416	10871109.834	15225691.946	14527257.051	10383987.868	9905748.99	10350857.119	9230958.596	12043763.575
IPI00796560.1	 	ETNK1	39108	1	1	42738461.25	44251083.75	42092105.714	45225018.384	50789183.542	38987806.277	36802916.086	40295974.09	34998257.327	41572419.149
IPI00740961.5	 	INTS1	39108	11	13	468437858.74	552909391.387	422952948.703	545189335.755	538680703.879	242686780.204	233552043.747	272847937.596	254362150.735	232917226.865
IPI00465161.2	 	RPAIN	39108	2	3	166021221.135	165024246.06	181868871.582	137869060.296	193608973.613	109181089.287	103824661.068	127215961.385	78412840.212	112822137.836
IPI00017979.2	 	FAM54A	39108	3	3	121627111.599	123913975.117	114241987.697	117618682.815	143153521.002	88787789.396	87198059.913	93727088.863	76250313.047	101533285.115
IPI00100313.2	 	PCID2	39108	15	24	1831846273.42	1854453862.81	1792201294.69	1719094072.07	2200183078.86	890767172.565	879422604.055	937598420.307	843873139.24	1096104070.22
IPI00552634.1	 	C20ORF27	39108	4	7	233872353.3	237195328.821	218661207.667	267037331.346	291255659.992	191135852.094	195394618.696	243780592.521	213130597.879	219971445.494
IPI00301294.2	 	FAM134A	39108	2	3	251258179.904	224124887.262	251091828.227	285428399.705	253583289.249	245121217.988	259751848.045	256189071.427	298114788.789	304022079.777
IPI00216338.4	 	TXNL4A	39108	5	6	510786780.608	491932561.567	487262975.39	482957192.509	576476251.482	532878774.888	509555386.367	519998176.805	504257666.281	592735010.216
IPI00013418.1	 	BIRC2	39108	4	4	191069961.278	196043533.442	172748249.104	182447523.697	223434303.197	131630583.627	122717551.363	139633942.174	113424048.968	135109338.159
IPI00303797.3	 	BRAF	39108	1	1	72054975	64641067.5	63336009.615	70960984.271	82410823.763	49808494.631	40339519.478	50079668.463	42933444.61	49910229.776
IPI00873518.1	 	MAD1L1	39108	11	12	1213044317.16	1250393422.79	1094367383.8	1165778523.26	1354402848.63	357947581.918	336528801.59	376644193.789	297744822.228	343896122.751
IPI00027728.1	 	SLC7A1	39108	4	6	540775243.479	488248023.027	507973627.209	467036346.204	577776699.159	422124460.738	452874718.162	463493051.651	376529204.542	443247396.372
IPI00465034.3	 	SLC25A26	39108	1	1	27366046.06	27952409.059	28227095.911	30084838.565	32787627.442	22485168.548	18634363.874	24032412.085	24496443.823	25368553.902
IPI00856051.1	 	PHACTR2	39108	3	4	131768432.113	134109087.595	94769114.643	116105371.632	138482174.789	107802560.369	103981218.278	99726721.065	101737920.032	95184104.594
IPI00293652.1	 	IRAK1	39108	1	1	16158512.094	13745048.674	11764726.745	12492500.787	17293710.153	6475848.523	5572379.108	7340400.146	4833139.509	6041186.457
IPI00646917.1	 	NUDT21	39108	10	27	1387010206.9	1377452234.06	1471665353.87	1427036708.35	1857215407.32	1359541257.69	1412474201.04	1651952239.01	1458284951.05	1824132218.96
IPI00872664.1	 	USP14	39108	20	35	2837473294.46	2719392499.56	2483337610.58	2625176169.89	2952282135.26	2180571787.99	2082011883.8	2319447542.84	1754254260.48	2073559648.6
IPI00017451.1	 	SF3A1	39108	16	26	1823154665.79	1886476475.69	1617465027.88	1659404649.6	2002497439.7	1301171190.5	1215597144.15	1533928805.51	1103012337.42	1196871513.12
IPI00023598.2	 	TUBB4	39108	1	1	10008815.415	9266820.288	7803128.329	10276077.948	9567651.77	5208203.261	5054594.456	7601121.221	5779230.681	6508365.907
IPI00178187.3	 	EHBP1	39108	12	13	1080942583.93	1064966948.39	1008857307.55	1061477994.9	1226001666.5	409017586.051	426710557.477	503968743.225	477334176.802	453322051.82
IPI00005715.5	 	UBE4B	39108	20	30	1282031854.64	1289474334.35	1143024589.91	1301925190.81	1411399139.27	991932540.447	919502344.011	1104726535.06	912944308.286	983458744.228
IPI00009807.1	IPI00081097.3	MCART1	39108	2	2	64754951.123	64761742.451	54229196.625	63834537.597	65815624.477	53472079.179	50065190.992	58231499.385	55674122.591	49139914.535
IPI00290542.1	 	STAM2	39108	5	6	785701828.509	754900537.598	857072516.44	759031703.968	949766286.3	560407195.338	589044973.911	645312589.507	488369761.044	663458202.797
IPI00307359.5	 	OSBPL9	39108	6	7	598323988.228	593747998.906	543522932.891	620567623.589	637604636.712	234838058.343	223413002.667	246527150.018	241179995.072	264724344.691
IPI00161119.3	 	NFKBIB	39108	2	3	72636400.538	64815497.215	78703991.124	66708927.773	78656473.951	48422191.55	47243000.338	56214347.696	41369940.815	49476982.058
IPI00642798.1	 	SC65	39108	6	11	449687702.507	460618980.752	349792916.785	391798366.186	484463260.079	397741906.46	327428370.835	453143826.474	232511199.163	342495238.632
IPI00103059.4	 	NAT14	39108	4	7	369239082.181	375044812.443	317443665.691	368404439.429	389612326.028	276513665.866	244092734.809	263329812.606	223695071.207	247444332.938
IPI00069750.2	 	PUF60	39108	17	37	2533623552.2	2417313277.45	2317147642.56	2184314666.66	2873263850.99	1801879201.49	1837496539.78	1893821168.7	1582375348.09	1914691038.1
IPI00410347.5	IPI00658122.1	SLC22A18	39108	1	1	52143230.773	58187350.109	38486194.3	52318690.309	53995509.271	32064568.869	42894909.645	37709367.655	42845873.089	31268788.027
IPI00549248.4	 	NPM1	39108	15	52	2053182667.95	2288018746.47	1940709355.63	3041356965.81	3048134780.87	1711229461.94	2097824087.91	2056783554.2	2743407567.48	2448002133.56
IPI00021634.3	 	KLC2	39108	8	8	637813209.586	584254312.979	582688568.006	602982502.223	737819580.079	341617234.028	286703533.367	318249309.911	272082330.215	350736408.762
IPI00396593.4	 	PDLIM2	39108	3	4	161170106.618	154458249.83	167025746.649	165953954.416	205848893.302	136124767.839	142650558.263	156071457.369	143967951.328	185615315.666
IPI00030782.1	 	STAT6	39108	4	6	119698166.265	115403470.931	124049867.264	105564974.439	143431692.7	67393591.875	62953965.596	75414228.537	58559896.682	73363810.596
IPI00061525.3	 	GNPNAT1	39108	6	14	1223942748.54	1190648839.66	1123196342.74	1190697181.67	1341513562.44	1018617691.36	1052718773.77	1064709161.34	1082942464.01	1089382593.99
IPI00220150.4	 	IDH3G	39108	4	4	105523672.77	98647265.825	95025522.764	103155145.47	110346715.505	85132839.599	85535583.108	100346247.588	84812783.027	95445066.713
IPI00783271.1	 	LRPPRC	39108	49	98	12107913109	10647345102.4	9439677591.67	12030382327.8	13775868427.6	2881519590	2345533412.19	2407986319.24	3278155603.28	2392347500.79
IPI00872107.1	 	ILF2	39108	12	31	1845088479.08	1853793585.08	1875814340.34	1793574926.81	2015401368.4	1725256951.3	1444361921.88	1781677698.23	1300817785.69	1511836735.32
IPI00024281.1	 	SIP1	39108	4	7	530402012.777	559555306.601	500289271.664	555565827.26	669308278.575	382552884.202	372606162.973	413475476.72	359585934.368	422655078.777
IPI00554740.1	 	AFTPH	39108	9	11	673784041.276	710896812.904	620298336.402	663992501.089	730982677.752	543216530.14	523303418.396	603366349.035	494708396.924	507815574.259
IPI00909772.1	 	AP2M1	39108	18	32	3064016420.6	2738943254.01	2831823763.5	2742515638.1	3838658354.67	2472442957.42	2276075066.07	2566162414.43	2080267881.1	2971828820.3
IPI00012283.2	 	SEMA3B	39108	6	7	352283984.863	358220359.926	279929530.46	310658070.292	397360314.595	298265765.143	257922007.193	339433322.703	192972379.127	274080611.681
IPI00020064.2	 	GATA4	39108	3	3	88526314.797	89578543.801	76760731.264	84573961.266	93721756.022	78444557.893	69942712.16	79007767.234	64866144.98	73854615.476
IPI00220929.4	 	PKNOX1	39108	1	4	42000076.304	46992570.397	30369330.203	38934696.212	39778989.738	27905611.99	30122409.227	25810462.609	28218408.7	21487087.933
IPI00044748.6	 	FMNL2	39108	8	9	641660890.661	691346163.464	559649692.665	602765102.538	669771633.602	434802357.278	371692464.023	482898561.178	301151946.441	362585586.471
IPI00607579.2	 	HPS1	39108	4	6	94006587.65	93847039.17	79870566.829	95894839.619	103220299.302	75771372.141	75117785.358	79899120.801	73127869.406	76194773.2
IPI00552277.1	 	UBL4A	39108	8	10	704718160.828	748164201.541	651051705.693	736781454.438	852945736.641	535820493.898	561663143.149	670485571.198	487479883.953	580270516.465
IPI00217872.3	 	PGM1	39108	23	70	5264513770.98	5239157170.83	5175091129.83	5444579536.83	5855639411.12	4563065158.15	4704496372.89	4870546252.19	4757810372.66	5293759521.28
IPI00514213.2	 	ZFAND5	39108	2	2	159694864.215	148323793.983	142325554.055	135753052.394	161001979.399	135053391.531	141175926.244	140082346.844	107422579.859	140034293.39
IPI00479534.4	 	MED23	39108	7	9	449351604.655	489635070.766	406826870.524	445669529.75	547021200.398	279805375.359	265996570.017	356590258.865	228111920.962	293599459.08
IPI00398957.5	 	ANKRD52	39108	2	2	162366398.28	152951425.545	144401288.253	141684517.326	187269682.74	73063001.973	62850766.836	83214218.728	48902452.676	75086953.47
IPI00029002.1	 	SFT2D2	39108	1	1	17837857.931	18717683.144	15109600.36	16754168.407	16852224.732	15881297.747	15244992.887	15263653.735	17155530.937	13122721.872
IPI00867739.3	 	KIF3A	39108	6	7	414654732.778	357227502.766	353770485.929	395418233.871	500527851.695	239934581.085	212373315.151	227375558.175	201948239.481	271382904.012
IPI00303867.2	 	FAM176A	39108	1	1	66774460.653	75506369.342	52221646.182	69724259.996	70881020.742	58337314.996	61773473.963	56060521.048	53908082.061	62820761.453
IPI00295066.4	IPI00807664.2	MRPL48	39108	5	7	414150552.737	451027531.8	321243741	330127117.905	492454435.326	438345940.932	333960951.998	496433838.308	171794268.414	378223090.04
IPI00647635.3	 	GIGYF2	39108	16	24	1334597692.2	1410015194.22	1453839140.01	1296901927.6	1701086834.96	735818262.16	814510433.724	946234070.855	828894389.674	838430781.166
IPI00022649.3	 	SLC12A2	39108	10	11	833148996.627	799367452.011	798210592.45	786278935.317	989506859.256	738291404.184	680821646.061	807376368.019	608527382.632	730849071.577
IPI00419575.6	 	C7ORF20	39108	4	6	179734408.553	161503079.133	149649358.066	159205673.087	183255394.671	112267306.205	98544047.642	112683044.296	94669973.974	103172076.143
IPI00305186.5	 	RP5-1000E10 4	39108	1	1	142891189.471	138542793.07	132573170.618	120385966.056	152443794.894	93612134.744	93649373.002	98959616.404	75217977.134	106848104.029
IPI00292218.5	 	MST1	39108	2	3	275175337.57	261751163.73	251142854.924	260276140.415	285741230.89	240337877.377	199476613.76	245230728.99	170450861.331	224527674.026
IPI00023939.1	 	RABIF	39108	3	3	96517792.537	89947629.146	84772451.98	88083275.068	107916175.928	73422662.498	75887460.364	82335814.893	65065329.618	73289856.984
IPI00154590.6	 	MKI67IP	39108	1	1	72944820	77919412.5	94589982.453	74833193.123	100271270.622	57381381.274	57574121.179	65257178.345	56415445.865	68658144.651
IPI00032402.1	 	ATP8A1	39108	1	1	10355225.235	9936847.592	10004638.812	12456505.364	11491412.393	9595032.442	8143592.807	9161431.613	9274032.893	10037750.238
IPI00012788.1	 	CD3EAP	39108	4	4	427754514.823	454857266.194	386929779.522	451484888.872	500024795.723	504564749.541	530794474.96	536618006.047	393178988.651	497496244.624
IPI00018331.3	 	SNAPIN	39108	5	5	429346000.119	392115393.594	401748492.817	419796177.68	476895656.618	352206333.479	365085738.744	383527873.846	338274564.8	397807941.114
IPI00007061.1	IPI00790482.1,IPI00792074.1	GOLT1B	39108	1	2	59133526.64	57450704.066	59791532.489	66474521.991	65610646.517	53483430.843	54329946.484	51927747.716	54760899.671	62222494.636
IPI00030695.1	 	BAG4	39108	1	2	55901738.39	60762625.425	43359440.341	68762838.563	59747090.064	52917799.769	52286369.427	56591986.436	53519086.751	50532063.735
IPI00556594.3	 	ZCCHC8	39108	10	15	867171470.143	860201060.069	815814231.665	844386691.144	946478220.743	783279424.343	774990003.563	856322142.935	699667609.971	841838847.74
IPI00021081.2	 	FST	39108	1	1	122594099.246	122592355.341	135121881.52	119704185.6	180991956.796	115432690.918	102267295.025	124964827.527	93294023.87	151652993.415
IPI00023635.1	 	IMPA2	39108	4	7	706351210.539	685558019.62	705727172.418	728873236.078	739066282.698	562486981.254	607642506.032	588224914.875	571621439.294	605725877.732
IPI00552587.1	 	GADD45GIP1	39108	5	10	490940328.629	552320920.005	385853758.552	469513418.124	563054262.419	501352173.242	490850307.922	624805991.872	268528072.578	490965968.77
IPI00152344.1	IPI00916335.1,IPI00917836.1	PHOSPHO2	39108	2	2	47739146.528	49213365.516	47490260.706	45632557.579	55133604.578	40836874.884	39808258.57	40991451.7	35314951.257	49698442.02
IPI00480103.3	 	FAM83D	39108	5	5	377179281.849	362156758.758	396248800.441	344923423.546	480945779.537	197560868.777	198049157.515	237613331.735	162751630.507	251150844.485
IPI00332451.3	 	NR2C2	39108	4	4	322360974.552	319444966.428	329951426.582	329243880.443	367031236.791	252896083.96	250305079.877	288355480.684	245289596.797	256933884.83
IPI00218992.4	 	BRCC3	39108	5	9	519131757.606	513310049.344	508939737.261	540220328.47	612118088.66	457206199.385	462421037.217	520971780.255	461762787.994	498367901.225
IPI00303550.2	 	MAPK9	39108	5	5	168219401.851	160016742.288	144880351.497	159842305.319	187730020.681	127211640.629	142711558.808	147579318.129	148366961.498	146579238.846
IPI00300020.5	 	SLC1A2	39108	1	1	247025111.415	305692186.277	224406688.107	355882722.046	268295326.177	267786893.25	225553374.199	206120369.819	267360509.818	206701044.668
IPI00021956.1	 	LPIN2	39108	2	2	162703027.892	146056495.442	142254438.642	149309620.948	183743810.035	100070544.296	91457086.11	99142466.967	88217043.669	102998911.764
IPI00030941.5	 	TSPAN3	39108	3	4	114496565.548	103913154.866	105784044.195	104672280.153	123890682.859	99112833.892	92251202.845	93137005.95	88268056.514	107265218.289
IPI00166392.1	 	CADM1	39108	10	19	1292319612.59	1185037971.06	1213566246.67	1252501153.74	1206157108.38	1048810598.61	989409313.552	952711536.169	982858839.256	992716569.478
IPI00020955.1	 	AKR1D1	39108	8	10	366144218.248	365692790.796	335179152.644	389518152.605	440087945.157	184218307.351	209209870.764	227473316.64	210569288.262	246781442.315
