representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00020002.3	 	CNO	39110	2	2	51486814.839	52037057.531	52480796.567	48064457.781	64474313.355	42062938.292	45889749.719	46355275.694	48406977.944	47049145.547
IPI00026944.2	 	NID1	39110	11	13	154009064.518	163585159.482	143387782.054	150929755.764	174088847.282	135894488.242	132455425.034	123149096.329	152738515.484	125291223.596
IPI00414554.5	 	ARPC5L	39110	4	7	173566670.671	177181867.428	147854845.302	144982368.968	204610914.663	139472164.77	138578707.011	151328340.957	138388024.54	130704675.407
IPI00910701.1	 	AARS	39110	22	43	1913276453.34	1351948242.65	1416464154.48	1695287652.98	2259116134.24	702324607.531	548320669.247	517189311.337	688245040.979	732435789.075
IPI00011302.1	 	CD59	39110	3	9	202258643.282	198536055.578	230047834.874	168365344.95	257586893.538	192086962.478	179793328.67	195206677.992	176630723.686	229094694.769
IPI00470626.5	 	NTAN1	39110	1	1	13997609.384	16276712.617	16188619.147	13757088.149	16140685.797	7043346.026	6411691.717	5043166.491	5193837.403	6434978.984
IPI00303253.6	IPI00479408.1	C10ORF32	39110	1	1	5247301.346	4834465.652	4537448.173	4590782.25	5501003.521	2931924.77	2584150.538	2690375.868	3309559.91	2588207.43
IPI00216461.4	 	ACYP2	39110	7	10	244865743.464	254019418.081	242504860.513	252077139.584	289026722.787	207648832.722	208609772.695	206885856.194	219081756.059	212307245.201
IPI00020524.6	 	CLCN7	39110	5	5	70879140.52	59928903.685	61833646.052	70099488.58	89791262.256	54003452.784	44690859.773	45158561.758	42129728.857	53341116.682
IPI00019463.3	 	EIF2AK2	39110	3	3	12853822.815	13099987.874	11988979.606	12810729.461	18015239.228	7396696.752	8592248.625	7906256.063	8685030.788	10057221.384
IPI00444937.3	 	TRAPPC2L	39110	2	2	31028643.933	32662663.888	31445189.761	26433045.512	41660264.686	21877187.854	21111528.206	22021046.864	20844765.047	24981973.902
IPI00008247.2	 	ANAPC5	39110	8	9	93425921.92	86756032.923	97623805.65	72627004.652	122752534.8	71042322.172	58760392.649	68236540.418	60968904.27	64230630.638
IPI00152083.3	 	C7ORF11	39110	1	1	14206093.919	13562316.391	15057132.959	15068974.762	29924794.826	15715590.719	15921597.332	15953068.101	15211480.934	18406348.036
IPI00003420.1	 	MAPRE2	39110	2	2	17939212.897	23746711.324	27308860.831	19943252.046	27537714.439	13633511.956	16452681.771	12289248.716	14379053.907	16024365.964
IPI00168565.2	 	CNNM3	39110	5	9	92246320.536	96060912.214	97858057.186	75943117.438	121481855.179	70607350.35	69013862.814	67940213.721	66440904.045	75335535.269
IPI00174390.3	 	PDE12	39110	12	15	332186262.623	334923621.507	342438120.749	327309175.958	399126790.351	254146090.149	245469963.891	248394586.366	246213508.689	260573443.134
IPI00377128.1	 	DPP8	39110	5	7	47416850.199	49408975.634	43838238.466	46020742.615	62398137.09	42490564.014	40478857.147	41705600.925	42446818.223	38997978.146
IPI00873093.1	 	OCRL	39110	7	8	69957320.121	72223716.374	75699303.801	74986098.228	90211007.548	47588485.788	45769398.518	42246297.442	45360131.41	49107497.598
IPI00002707.1	 	SPAST	39110	1	1	1206075.202	839692.88	834787.193	1161243.739	1776447.143	820026.686	790083.165	771164.627	980347.307	1064864.862
IPI00641579.1	 	CIRBP	39110	6	17	267490952.911	266138979.729	262887129.729	211876294.777	310314186.561	205227556.819	185224043.669	229771703.687	187270296.359	217835945.582
IPI00413108.4	 	RPSA	39110	6	10	137535982.036	164265654.881	185980252.41	103997690.052	200382365.843	105589032.213	95132213.551	91448844.059	83119740.419	111179464.376
IPI00003370.1	 	STX1A	39110	1	1	2883420.439	2393305.203	2297920.283	2130699.406	3520522.653	2171904.31	2252257.236	2692156.983	3249297.101	2728241.283
IPI00719590.1	IPI00647762.1	TCF3	39110	1	1	4106375.156	4762310.625	5045828.138	3695429.558	6311956.748	3868928.454	3613983.19	4424833.793	3632486.377	4566710.724
IPI00106502.5	 	KEAP1	39110	1	1	6549408.154	7215109.804	9623936.042	6392382.757	11426669.281	6270437.749	5474145.559	5840517.732	5511861.42	7246070.886
IPI00828068.1	 	SLC10A7	39110	2	2	22052216.045	24095680.433	18449139.125	18358891.033	25134986.289	16366683.397	18178860.005	19043155.51	17200835.256	16258472.171
IPI00026320.1	 	EDD1	39110	4	4	11042288.679	8673198.413	10779193.459	7815363.03	14227058.942	9581778.114	8781255.124	10704065.469	8496476.223	11488192.845
IPI00165068.1	 	NRF1	39110	3	4	56593939.353	69559304.999	58752921.863	50783903.734	63227840.724	44726866.255	53039372.608	48326380.085	48333429.992	37717763.049
IPI00788731.1	IPI00290239.2	CAMKK2	39110	1	1	6323633.092	4498665.122	5355246.45	4872073.143	7949441.591	2520130.875	2179858.032	2132986.05	2254254.79	2519018.837
IPI00418412.3	 	C16ORF84	39110	4	7	44120179.598	46051595.459	45723031.898	44358237.233	56800620.525	32809670.232	33270169.772	32975060.169	35432562.276	33775507.676
IPI00290410.3	 	DNTTIP2	39110	2	2	22728936.218	28719626.689	28402825.31	29022702.839	28279123.988	21470702.253	24177227.492	25241465.006	26722612.101	21829864.133
IPI00383597.2	 	SLC4A2	39110	9	10	115626262.984	120796966.019	107707498.661	100413686.656	148984983.399	98871770.871	120173828.258	106051537.861	112482838.555	102584754.963
IPI00023177.4	 	CHAF1A	39110	3	3	48223391.879	61459777.945	52237443.711	55315221.259	63736587.472	40989352.777	50102343.774	47811988.242	51612288.265	47977488.33
IPI00477649.1	 	TPM3	39110	2	2	21517591.095	22788355.52	18400238.866	20062111.493	28138128.253	17307768.054	17323693.332	18068723.454	17432025.405	16884931.037
IPI00787853.2	 	IMPAD1	39110	11	25	367498784.992	409668763.681	374287229.054	352312666.537	455557808.394	345964476.471	354652779.425	356057694.229	345019396.214	343192970.184
IPI00294842.3	 	MAP4K5	39110	4	4	152452874.38	135329022.437	134476492.015	135271988.764	190825194.501	85252467.724	76906450.965	75551239.119	79801268.795	80136481.195
IPI00005511.1	 	PHF5A	39110	4	8	291227471.029	286553544.239	293767144.373	265185098.066	369882321.583	290133865.795	279853387.939	313920358.491	280696391.117	296598852.254
IPI00873917.1	 	MPV17L	39110	4	5	112113891.921	116041494.277	130364757.588	91147914.531	161988336.915	131882562.87	128510775.047	137105392.867	117883352.44	147349990.02
IPI00022213.1	 	PGC	39110	2	5	23399670.313	25816160.172	27756765.233	26116808.111	30194740.491	22907897.859	23823010.767	23197763.203	24275078.809	26607618.725
IPI00290827.3	 	SLC25A40	39110	3	3	30903100.832	36511068.678	32559717.62	31958047.574	42980128.292	34360863.791	31513785.331	29291667.108	32708765.99	33514188.356
IPI00420005.4	 	PERLD1	39110	1	2	30392147.764	28648012.347	27467007.166	26758186.213	36771428.902	23254449.013	22107969.296	23704031.677	23991477.929	23933443.014
IPI00218475.4	 	IFI35	39110	7	11	75706087.709	75800240.51	75304051.51	72487409.186	95493589.541	66595929.557	67561076.371	67744168.676	72909463.843	72276999.382
IPI00045914.1	 	SPEN	39110	4	4	64817443.004	73018975.592	67440443.646	65556931.264	83008126.93	56630586.828	60009353.53	62281850.172	59851215.063	61122149.722
IPI00002311.3	 	SCRN3	39110	2	2	74760319.452	82328281.683	76785820.674	76610064.405	90390214.615	61548650.046	65777144.448	63938294.318	62391219.82	64028072.41
IPI00887027.1	 	DKFZP686O24166	39110	1	1	8755493.872	11128412.519	10713313.726	9210881.223	14303375.905	8644579.677	8551058.809	7647777.347	7948513.348	9002680.101
IPI00093253.3	 	RAD51AP1	39110	5	7	117619996.214	106234437.468	121654701.953	112840621.183	165723182.132	104152513.621	107280250.324	114681808.814	104738512.34	120436970.984
IPI00017160.3	 	VTA1	39110	6	9	322512936.698	286196969.493	318800157.127	268886319.573	401787491.312	107272998.016	92385772.829	98746098.091	85352707.662	110432973.287
IPI00556316.2	IPI00792612.1	FLJ22167	39110	2	3	25888169.151	27768527.291	28175838.155	24451418.762	33901575.287	22101349.698	21496038.262	21405554.277	22668750.85	21745977.368
IPI00550746.4	 	NUDC	39110	24	70	2692386381.66	2796821968.72	2657963193.39	2565050696.86	3189906103.56	1893646829.15	1897547189.44	1884941591.84	1881416212.41	1893421307.17
IPI00398825.4	 	PASK	39110	1	1	3140780.109	2549805.495	1976274.235	2446986.96	3143594.175	1805149.283	2269529.518	1920238.078	1980259.95	1626049.902
IPI00013832.3	 	GATC	39110	1	1	2701045.827	2192592.899	2052400.362	1981239.404	2686597.28	1716276.324	1551366.793	1510548.272	1630747.858	1797625.298
IPI00383814.2	 	TMEM132A	39110	2	2	3406334.248	3133666.532	4715703.129	4423181.627	5251818.549	3279501.219	3275556.17	3678053.681	3781562.461	3748606.581
IPI00186008.2	 	STARD10	39110	3	5	36651985.996	33071238.552	31224305.196	34448436.371	39753882.949	20781726.468	18953595.812	19739408.582	18588963.797	21626574.018
IPI00059292.3	 	MAGOH	39110	8	18	473722235.39	437484404.033	476876536.286	428603920.348	711282618.738	411644814.736	417240246.805	548875658.719	449255841.374	499015532.218
IPI00306576.1	 	ARSB	39110	19	26	562754172.425	599822377.945	573160419.482	561052041.227	712565641.165	548066832.925	552676693.948	596226487.131	580936380.857	591893786.501
IPI00296379.1	 	TNFRSF10B	39110	5	8	53746646.485	59838556.057	58239953.245	53853990.863	70980650.122	52426497.28	49189615.987	53048460.709	57387987.565	54067379.188
IPI00644311.2	 	ZNF646	39110	1	1	5887254.052	7229972.538	5605954.809	6734170.833	6512398.904	5354983.661	6813297.165	4632762.624	5527412.411	5456863.428
IPI00008994.2	 	NDRG2	39110	6	13	201861069.58	209288238.416	193304336.301	193689473.42	250325629.968	170271710.975	167129812.289	172355621.649	182093057.304	171728330.453
IPI00016334.2	 	MCAM	39110	6	8	174065624.842	180721795.733	188429606.813	159700755.003	219236399.881	168914631.113	170549944.12	192121376.729	170144416.149	185014999.654
IPI00154975.3	 	DNAJC9	39110	13	24	496535622.734	438696397.034	485970263.343	444612119.026	511079627.735	271761727.208	246038385.887	279261359.35	259315489.255	284328813.846
IPI00100674.1	 	REEP4	39110	3	3	99064160.645	105069964.827	110643128.285	98586041.752	119482887.745	85138722.499	81515323.774	88072059.826	84718571.442	88371965.929
IPI00007088.6	 	ANAPC10	39110	2	2	28586393.755	28286670.603	32038180.309	22976867.353	37976507.146	27234358.491	23867258.894	23060293.593	23985295.857	26376172.055
IPI00024157.1	 	FKBP3	39110	10	17	431338464.943	409252991.996	484294123.525	397549672.76	626959732.555	392653794.17	358633144.965	454417392.892	394357906.307	484969521.213
IPI00470470.1	 	AFMID	39110	1	1	17567655.386	15461920.065	14768886.454	14463888.453	19360270.294	8598906.676	6953135.324	8408723.846	8792104.086	8870784.625
IPI00329057.8	 	FBXL18	39110	10	12	110409222.457	117912629.625	114846449.624	109060773.228	143277194.711	87963977.01	89605925.397	89393740.297	89397456.756	88713720.725
IPI00000012.4	 	SLC30A10	39110	3	3	54360057.896	57234738.374	58173502.425	58205695.853	63887806.821	48250784.407	49122627.419	47162903.703	51751643.573	47527971.358
IPI00845432.1	 	C5ORF33	39110	15	21	311307484.769	339529533.828	304964645.827	294803589.593	345906388.716	259931215.4	275669587.226	274390633.146	283652394.396	258213838.022
IPI00289031.5	 	FAM160B1	39110	6	8	82388212.353	81059345.396	87170174.842	73044057.965	99131109.858	54556597.217	57275969.924	60602797.059	54817153.1	60809328.027
IPI00015199.1	 	CD7	39110	1	1	4110709.382	4664822.303	4494722.813	4491084.049	5449911.569	3652039.638	4193922.191	3629240.092	3792655.598	3936134.072
IPI00030371.2	 	TRIM4	39110	2	2	5452892.375	6366803.175	5778114.883	5965589.61	7817107.917	4299327.838	3223004.873	2682739.365	3004168.961	3043719.054
IPI00103247.1	 	HNRPLL	39110	1	2	13948655.051	15811635.801	15881516.074	15895329.899	19260543.238	7686841.136	8140726.749	9202826.486	9335615.232	9265071.531
IPI00888398.2	 	RNF187	39110	1	1	11719204.72	10910970.826	11916888.245	11028002.539	14657351.078	11116707.428	8934422.243	10010306.021	10280265.48	11119624.095
IPI00916435.1	 	CD302	39110	3	3	91325252.679	98694422.561	86608507.205	102696070.723	125015655.199	77517897.391	85622955.69	93345567.321	107694110.274	101876251.171
IPI00061229.1	 	OMA1	39110	3	3	43283811.127	48360866.768	51483874.017	38242609.681	65033702.221	44787422.808	37101004.118	45169510.22	40144084.328	51559493.469
IPI00719725.1	 	SAPS3	39110	10	14	408427751.527	416645021.993	432973687.724	377386614.475	479356592.102	327130984.668	400232670.599	356160865.762	365202587.378	365268926.051
IPI00397229.4	 	CD97	39110	4	4	31776574.107	34617172.338	34539132.727	31718566.547	40783909.764	27314949.037	29346674.661	28137197.162	31514083.786	33717704.461
IPI00012448.1	IPI00642284.1,IPI00383566.1	CLN3	39110	2	3	30625177.289	30419323.355	29611025.147	28351464.297	40354486.055	25292268.591	28330055.588	27964779.464	30889099.902	30554396.463
IPI00012829.1	 	RAD51C	39110	4	4	33498966.051	32144208.934	31608300.514	36797169.271	46490094.054	27374554.639	19263948.288	18959627.756	22623447.374	26778470.4
IPI00828081.1	 	CAMK2D	39110	8	15	294731512.269	223112094.855	275102274.438	202072805.012	387292698.694	192740201.289	147843146.279	162187937.417	156456726.774	179598355.327
IPI00916170.1	 	NUPL2	39110	3	3	40594352.23	44059898.036	43059410.546	37623250.421	55054619.844	28098369.975	27864861.072	27681538.851	25835968.581	26900289.363
IPI00855873.1	 	TMEM192	39110	3	4	66750755.264	69946686.577	68226254.547	65976593.897	85805820.61	63228244.269	62709500.148	65849417.389	65992540.777	63256737.924
IPI00216164.3	 	EHHADH	39110	17	32	496983280.02	520583751.913	476778505.127	484465448.664	602749684.923	328338874.684	315261957.42	302639212.305	325534238.096	313742741.489
IPI00006157.1	 	NSBP1	39110	1	1	52972300.761	62797600.036	51217382.684	57027958.848	55454370.716	36150884.799	51331693.409	45430201.108	47223746.007	56223223.904
IPI00221002.5	IPI00797733.1	PXMP2	39110	3	5	75924971.116	83731328.247	77747356.839	80457014.742	95615126.192	69873410.344	71787468.983	70772285.41	75796939.272	70015472.401
IPI00023532.9	 	LOC26010	39110	6	6	50311419.033	78327778.69	60157322.587	83245424.217	53689085.797	36870595.655	46057245.693	43648376.841	52972104.517	40459322.547
IPI00019999.2	 	RSBN1	39110	4	4	37547393.024	31867565.236	44972291.332	30214315.9	61066808.25	37823867.645	28892475.634	47764888.192	31838178.826	44311310.671
IPI00018953.1	 	DPP4	39110	24	64	1217455607.09	1233426455.53	1141336690.15	1034056597.46	1389468385.33	941974635.038	1051684400.17	983194864.828	1012518280.23	985394049.616
IPI00295940.4	 	UNC84B	39110	4	5	69252266.94	64526595.35	59649289.438	41707835.858	89726133.968	54555854.907	43975900.859	47863071.822	42173719.491	42394580.238
IPI00304171.6	 	H2AFY	39110	10	16	443683031.101	524642841.431	442947340.614	407541390.042	314276751.606	460282774.389	487121431.881	395434269.812	394263119.016	256791664.409
IPI00552744.1	 	C1ORF124	39110	1	1	1773652.075	2819479.696	2325316.508	2289114.41	1850069.701	1769814.558	2408669.895	2156973.993	2728270.737	2449499.179
IPI00152681.2	 	ACPL2	39110	3	4	19000913.623	19701133.74	16064401.047	15869543.511	22069040.168	13716227.664	12267123.778	13221223.46	12123021.306	12076150.568
IPI00215767.1	 	B4GALT1	39110	4	4	116813290.115	132830182.275	125612209.54	104585449.035	142596300.619	85574621.373	71576659.233	86028984.852	72911027.862	84420940.303
IPI00032970.2	 	OSBPL11	39110	1	1	13448209.712	13637922.353	14252014.848	12347319.8	19544876.261	8370186.714	6582269.52	8338500.945	7737865.407	10352953.393
IPI00478810.1	 	RPS10	39110	6	14	177240165.663	178891869.839	179714198.864	146176311.212	295141755.03	189956553.197	182678954.899	179686735.894	176197144.114	213197005.976
IPI00219385.3	 	NDUFB6	39110	2	3	39478865.251	35815169.57	47587708.141	21819451.812	55574819.123	37779623.309	24598912.829	43313667.28	25678011.151	46783495.128
IPI00412672.1	 	PKN1	39110	4	4	14251309.532	11910195.326	12708911.809	12422747.788	17956563.037	6038558.461	6005609.216	5140170.856	5279402.648	6231331.956
IPI00009880.1	 	TMEM9B	39110	1	1	3799434.452	3449429.471	3341279.498	3217429.191	4676094.542	3300990.52	3542804.78	3478896.717	3215942.452	2918217.315
IPI00644431.2	 	DDX39	39110	1	1	19457243.72	17510904.587	18239732.77	16261895.057	27646142.449	15555046.532	13082393.75	15647610.888	13925777.35	16233573.802
IPI00163727.8	 	MOBKL2A	39110	3	3	43291599.184	37719431.438	48158500.264	34318392.116	58448362.765	38779415.673	18192721.255	19602695.653	18335594.259	21675999.244
IPI00301689.7	 	PPFIBP2	39110	2	2	6629723.351	5130884.399	7387913.993	4974585.454	8686388.521	2635579.004	2875842.812	2354506.594	2120693.909	2380560.285
IPI00871890.1	 	PICALM	39110	13	20	364914639.789	378658819.183	350022349.797	323016123.969	431927146.021	282954546.972	280730096.81	281003837.655	276487640.498	268719899.516
IPI00398828.1	 	SH3GLB2	39110	1	1	13194346.561	12137191.377	13742342.405	10851023.149	15866846.394	6472956.578	6220044.263	6766911.731	5946550.42	7404464.971
IPI00303292.1	 	KPNA1	39110	3	3	124707974.006	141206852.368	125684643.666	120043451.308	155345168.556	58725537.641	55983939.236	53809696.045	50722334.603	56227151.173
IPI00916131.1	IPI00003827.1	C22ORF30	39110	3	5	90036657.328	90403279.852	86903608.113	67179680.517	106056672.772	53188918.921	41829335.977	43867659.601	42198588.829	44564905.256
IPI00072534.2	 	UNC45A	39110	1	1	8029154.164	6934289.191	7396176.848	6198104.923	11171352.238	6621205.026	5694014.41	5548898.815	5495829.298	6190565.606
IPI00003865.1	 	HSPA8	39110	26	196	5391323130.44	5623016216.54	5585382814.09	4868480242.64	6616539739.86	4690600129	4588670479.13	4842416578.18	4634011172.17	5057451351.23
IPI00023958.1	IPI00893772.1	MPV17	39110	4	7	166721089.237	187196200.376	172172651.931	152629325.03	184539936.237	137991503.78	148233988.39	147089170.811	145864736.534	141528251.313
IPI00012107.2	 	FAAH	39110	1	1	4116050.656	4813049.741	5702708.931	4127899.773	5754200.597	5023665.286	5035686.103	4031785.899	3521162.917	4055543.579
IPI00002570.1	 	EIF4EBP2	39110	1	1	9353280.972	7856970.589	7431640.819	6908824.498	10205866.549	7115530.949	6727385.942	7606771.372	6878378.487	7564841.441
IPI00783736.1	 	PTMS	39110	4	13	318994571.723	347705154.411	357032065.094	308305711.295	370859119.484	274721116.281	317824995.805	321132574.672	317014652.571	350734703.996
IPI00409601.1	 	KIAA1219	39110	1	1	387711.49	327041.776	345094.74	301202.434	461675.336	448574.49	205924.866	219769.311	263015.947	390681.409
IPI00008219.1	 	RAD23A	39110	8	20	268847490.058	284925888.89	290062736.279	260511002.119	349771254.943	250651518.566	254319143.843	261690751.727	267009384.066	278261831.123
IPI00014253.4	 	RRS1	39110	2	2	25353668.508	41017881.053	27899909.054	29974595.826	33046061.84	20043682.027	26633516.948	24038240.756	28812918.099	26413770.113
IPI00028611.1	 	NR2F2	39110	1	1	948960.637	1032028.528	900213.946	1296391.293	1364563.896	808261.835	979368.218	718081.407	1082847.502	1130933.235
IPI00003985.1	 	BCS1L	39110	9	9	112317296.974	109981567.242	110064284.035	99491946.149	140560489.832	92090927.096	95991858.48	92155099.266	89665339.71	84083631.179
IPI00419894.1	 	CUX1	39110	1	2	64945861.377	59825235.178	58935585.695	59627370.173	88725535.859	62749945.585	73961758.289	89587456.704	88869563.219	68226995.126
IPI00023556.3	 	SSU72	39110	1	1	1866024.256	1782285.136	1841878.807	1747290.644	2147345.295	1594157.535	1408990.778	1314963.789	1149702.989	2055442.365
IPI00181160.7	 	TMEM161B	39110	1	1	35615516.484	35364792.137	35831755.552	29941811.023	40597735.589	25100627.067	25717122.85	26612507.983	24409850.673	25564902.642
IPI00011693.4	 	C16ORF42	39110	3	3	46916810.852	52222227.517	59931717.318	42507213.163	71174110.645	48297506.448	45805980.373	52634279.032	38937967.487	58230149.657
IPI00003519.1	 	EFTUD2	39110	32	67	1195938328.19	1283986922.03	1351211683.98	1082702044.37	1438430667.87	1068579395.34	1251171581.84	1189384630.16	1160929557.71	1297780395.6
IPI00218433.5	 	CYBA	39110	2	4	192935983.515	198030141.783	186971781.771	181547513.802	222092840.319	165871137.71	158761329.684	147349097.263	160830496.485	152572443.084
IPI00004969.3	 	NSUN3	39110	1	1	4046946.156	4313247.047	2805203.509	3239210.491	3793273.288	2193111.67	2122624.081	2702817.402	2138068.465	1988752.152
IPI00289876.6	 	STX7	39110	9	16	433077964.911	459306026.706	443726560.616	399913352.882	527496876.705	392139570.247	385706130.69	404066741.429	393069404.906	413021083.533
IPI00442165.1	 	ZNF346	39110	1	1	11660274.852	13013245.19	13090134.262	12265312.156	15340470.578	10299553.244	8138951.752	8778622.004	9158127.87	10708978.167
IPI00789551.1	 	MATR3	39110	2	3	40507135.649	56245358.373	50930312.962	49339445.996	65825139.8	32099348.765	37884259.825	43071261.51	41414555.066	42060980.131
IPI00873957.1	IPI00456420.3	FAM152A	39110	1	1	46157410.277	46799836.529	46973334.133	38663717.559	55591439.126	34513941.998	33890335.487	35598796.658	29938214.652	37586527.826
IPI00554481.1	 	LOC442497	39110	19	58	1381337301.9	1477192984.48	1478611509.04	1274750068.66	1710790488.53	1207683198.58	1317401819.04	1318925539.08	1277780008.49	1415387824.69
IPI00007675.6	 	DYNC1LI1	39110	14	22	686705191.748	477462386.316	480886988.585	429155999.575	815795194.216	341088860.393	265499872.187	265236079.377	282246655.135	301080299.775
IPI00022744.5	 	CSE1L	39110	28	64	1995772722.53	1803739778.86	2115935608.99	1651223427.48	2491291521.5	619111900.338	535148775.285	559188332.48	513978907.563	613354399.013
IPI00791634.1	 	PHB	39110	12	31	525314079.152	437179194.717	472919989.374	311424919.022	708255232.18	541389213.939	411169830.482	523965151.173	446398895.24	517747865.069
IPI00006377.4	 	POMP	39110	2	2	29661787.829	29945480.985	27995806.424	26856598.458	36648944.6	24019057.667	22864183.62	24540588.563	23610378.577	26217828.865
IPI00011274.3	 	HNRPDL	39110	12	44	1331958189.32	1341173016.34	1550494866.96	1275297787.56	1963082590.63	1177877530.23	1133959440.67	1390886945.56	1100933763.9	1392580702.15
IPI00219038.9	 	H3F3A	39110	3	13	328391601.802	646732059.381	383576718.87	449392625.575	210147049.279	410170463.011	538562232.754	274001688.141	331622806.279	199690798.517
IPI00873027.2	IPI00645172.1	CARKD	39110	4	5	63790398.814	64794192.638	60190754.412	60259548.878	72042005.645	57776949.429	56208003.82	61864371.362	58515286.688	60884611.904
IPI00154590.6	 	MKI67IP	39110	2	2	29927715.893	32324649.069	35086978.167	28925061.944	41561063.735	25954170.445	24374595.761	26585460.87	27765794.447	27775901.321
IPI00418121.1	 	ROBO1	39110	16	21	357978679.666	363371307.05	343510813.376	381468007.352	424710674.073	303830178.556	337058234.555	311295002.169	349225752.52	344799961.943
IPI00045496.1	 	USP28	39110	1	1	1651913.814	1902312.214	2268457.738	1852632.664	2725301.15	1379687.978	1220255.711	1809259.701	1237030.563	1660037.95
IPI00007927.4	 	SMC2	39110	6	7	107960966.281	81203939.471	89825509.638	82890453.773	145374753.189	65356139.881	58499062.248	66772918.95	65157396.026	72436009.83
IPI00336153.8	 	C9ORF89	39110	1	2	214879.716	98838.315	86202.053	0	182387.973	265421.607	68792.824	143579.287	74363.41	112387.078
IPI00005692.1	 	MRPS12	39110	3	4	136264239.357	98669086.218	96845283.494	77711677.73	148480878.044	82518216.832	63299013.468	63057485.688	73083920.244	69118065.989
IPI00011609.4	 	UBE3A	39110	17	23	621359383.413	568890906.145	567332666.85	475882314.559	758942170.809	419211770.75	388298049.164	424592854.732	385598608.905	426859992.815
IPI00152938.1	 	TOMM40L	39110	1	2	18597661.875	17507364.844	21556460.159	16412870.519	23353249.58	17244902.563	16445423.523	20524889.053	16796019.429	19874177.421
IPI00472207.2	 	ARL13B	39110	1	1	8653468.125	8192867.813	7773912.477	7968472.263	10593252.287	5910935.114	6006275.359	5457143.811	5485868.965	6298402.624
IPI00018098.4	 	PRPF38B	39110	4	4	53000200.158	57783708.147	71798517.911	49572955.64	151379374.356	48837092.86	49517127.757	55966839.874	50572540.199	92546383.078
IPI00376570.2	 	HIC2	39110	7	7	105788832.9	118980667.287	118155977.973	97174507.055	122026669.942	97636352.206	104685494.676	106174397.524	97642231.075	81672131.888
IPI00641368.4	 	TSKU	39110	1	1	1982095.363	1780024.438	1795597.497	1722232.036	2575654.336	1754004.745	1409001.325	1548514.487	1792649.475	1602131.189
IPI00016745.1	IPI00552632.1	FPGS	39110	1	1	5221130.863	5431142.335	4327279.784	4008320.572	6542316.77	2659350.983	3158801.727	2670750.116	3000251.415	2330059.2
IPI00000897.2	 	HELZ	39110	1	2	4542834.143	4357008.119	5897384.58	4990736.547	5614218.472	3300683.834	3519931.876	3227363.086	3444098.437	4257591.912
IPI00807537.2	 	C17ORF89	39110	2	2	26855054.793	25077860.839	25536350.887	21690015.325	34800174.709	24695749.498	25690714.958	25238884.298	25043537.109	28875428.01
IPI00029015.1	 	KDSR	39110	3	4	51420489.607	59301964.611	47398982.779	66186278.635	70841281.797	59553400.72	57083883.929	50631641.773	58727616.214	63237707.172
IPI00293303.1	 	LGMN	39110	4	14	203538854.245	209451930.936	193410308.106	184405631.773	232805950.746	162461753.066	160189636.043	154993650.391	163398428.957	144067508.039
IPI00061780.1	 	ITCH	39110	7	7	63081495.222	60780906.465	61442177.38	55353722.423	87484075.014	38636940.983	35818466.975	38135692.111	35961850.694	42834198.582
IPI00184523.1	IPI00910290.1	ARNT	39110	3	3	28528738.968	31653416.348	31395531.801	28276920.349	38537397.547	21899787.315	24786631.503	22835449.509	25711841.676	21600193.669
IPI00761082.1	 	CENPV	39110	1	1	711442.758	775882.511	975739.962	658367.203	756722.241	746535.085	428887.58	689687.58	890647.699	576604.668
IPI00103023.1	 	FBXW2	39110	2	2	20775365.938	21401386.477	20186239.335	17402377.349	23768765.61	14999911.35	15993684.451	18392959.489	15455585.507	17201139.823
IPI00010949.3	 	SIAE	39110	2	2	33744150.573	31583394.831	29626336.218	30094071.516	41253329.707	30107975.499	28924850.446	29602160.387	32220208.671	30829761.921
IPI00329572.4	 	PACSIN3	39110	4	4	74350749.034	61091924.887	67913858.286	68290833.691	93245361.59	37411230.286	32174980.486	34574317.14	32196634.404	38748528.182
IPI00024062.2	 	EPB41L1	39110	1	2	25433372.94	28197986.934	30546690.069	24258043.419	34165642.67	17582977.37	19747607.906	17996471.381	18418070.595	18169981.253
IPI00873806.1	IPI00219788.1	FAM3B	39110	5	5	60685226.4	66926681.763	57857089.185	58551855.759	69618705.262	45780856.375	41963409.779	46548675.542	47910444.237	42532177.836
IPI00171176.3	 	PANK2	39110	5	7	67878864.635	63780474.49	53459809.258	59126871.196	76642061.499	45718331.114	44724104.324	46783302.683	46518846.047	39780832.803
IPI00017331.1	 	FKBP14	39110	4	10	148561696.985	161735204.194	168706575.076	120243639.098	185526355.361	136673835.26	125711889.651	138470016.507	123874248.031	141559994.286
IPI00395987.4	 	RAD51L1	39110	1	1	2476001.105	1862376.557	3012203.25	2464541.532	3290337.706	2007862.698	1120719.3	1038674.3	1752668.241	1673733.149
IPI00435947.2	 	WIPF2	39110	12	18	260465972.365	221767812.759	237556590.89	201482142.352	330316312.168	199105588.448	180559212.105	214597933.413	185142851.272	225813415.593
IPI00719752.2	 	EIF3B	39110	7	12	239019504.405	192874579.511	224189234.753	150753030.003	329971288.211	155971729.037	131507406.401	152018828.807	129043026.203	175134374.604
