representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00783987.2	 	C3	39093	30	37	705739751.633	722630287.974	868124232.425	515573643.498	456701765.296	624757796.964	827577051.692	799486591.366	367818125.804	451134913.79
IPI00410177.2	 	ENSA	39093	3	3	80322714.787	69226069.273	97601589.24	70453395.593	45378348.416	59244313.752	39393514.232	56414092.37	39065191.262	47899582.187
IPI00902533.1	IPI00032358.4	POM121	39093	2	2	25640962.888	20865579.355	22357023.975	21644946.265	19904762.239	23863522.932	18727078.312	21616266.583	18273017.348	14056874.291
IPI00878249.1	 	CLDN15	39093	1	1	6321736.05	5105073.222	4657247.956	4804487.709	5254759.144	5576184.053	4977465.739	5127546.239	4327246.169	4102231.644
IPI00026964.2	 	UQCRFS1	39093	6	6	101207857.041	73687121.895	99518035.919	83255287.485	62217886.63	74043318.811	51468396.443	59575514.107	48403873.514	51272813.021
IPI00178504.5	 	DNAJB14	39093	1	1	5364937.031	4278629.063	5275623.621	5000343.542	3810475.359	4405056.354	3941397.491	4331658.418	3312596.531	3869729.159
IPI00465259.2	 	SLC15A4	39093	7	8	155979988.031	122664280.463	135485772.511	140143690.575	111076226.131	138334253.737	118814340.889	121441189.144	110371684.872	89878292.063
IPI00386710.7	 	IL32	39093	3	5	78919340.84	57781981.342	64015368.131	59809640.376	53747779.643	66163676.589	53373277.861	57745430.253	49191616.356	41789568.45
IPI00183933.10	 	SLC9A8	39093	1	1	29417418.252	23479910.326	29727732.716	27740000.786	20671979.601	23740225.894	20865726.989	22097779.339	17587060.722	14898089.39
IPI00872795.1	 	PPAP2A	39093	1	1	55098044.916	44564980.522	64128707.54	39070653.953	41096794.373	54981699.483	48422014.635	50160570.616	34620551.682	40072599.382
IPI00295386.7	IPI00795334.1,IPI00909888.1	CBR1	39093	5	6	169745239.571	116977877.503	165685662.613	153439731.004	94024622.45	101890856.547	78421586.246	76386250.549	69836478.653	60611125.925
IPI00021728.3	 	EIF2S2	39093	3	3	173836626.308	135474202.431	191307174.52	139727869.893	133851185.109	120888876.737	97380904.193	116775154.395	86102669.232	89677673.052
IPI00030654.1	 	CPSF6	39093	5	7	96742310.341	68019162.942	90637429.29	83034327.158	65778835.247	74468933.22	60049116.957	65066085.254	50541225.066	54323097.73
IPI00790653.1	 	TRAM1	39093	1	1	12953917.17	11124500.405	12558312.895	10655712.352	12178132.537	9856254.184	8694903.326	8274896.137	7967515.396	7829330.197
IPI00021570.1	 	EDF1	39093	11	29	654439392.732	497110160.073	630970972.956	561688587.991	444829832.183	501239983.538	451619904.882	488252396.92	403695420.39	363929862.06
IPI00032831.4	 	SNAP29	39093	9	14	211879602.988	158107813.081	225579429.424	193575486.48	141568408.984	191265844.047	162345068.324	175109703.663	133559362.467	133772432.784
IPI00022597.1	 	UBE2M	39093	2	2	22413166.191	17954487.141	29642391.185	23215074.093	17078140.707	19321633.995	18008621.699	17508570.635	17220956.254	14507599.168
IPI00290452.3	 	TMBIM1	39093	1	1	16333337.445	11468028.597	18133805.163	13155972.072	12964446.295	15357668.299	12175990.469	13885282.519	11971413.098	13423052.761
IPI00031822.1	 	SLC5A6	39093	6	15	194789190.641	148768845.625	172834322.958	164846721.384	129427221.785	163328338.869	127935388.958	133283769.62	118200792.817	100645084.428
IPI00107357.7	 	CLPTM1	39093	1	1	14098533.005	11065946.384	18492612.853	11020304.938	7519216.004	13146280.45	9106749.416	12784547.034	7657098.938	8841905.621
IPI00478834.3	 	ARGLU1	39093	7	9	146552390.993	104682434.867	150435613.997	128843546.064	120904160.7	137617014.542	117395259.041	139694840.629	111362551.733	125777616.589
IPI00641251.1	 	CD320	39093	1	1	24389694.706	19018003.144	28030756.313	21041893.49	15665245.881	20303198.447	18814243.203	20498540.55	15414575.363	16306317.899
IPI00219385.3	 	NDUFB6	39093	6	10	197785212.733	147242959.969	167439417.263	161540782.101	139747723.476	174508355.719	140227391.915	142196140.693	131575559.266	115435788.246
IPI00383751.1	 	Q9UDG2_HUMAN	39093	1	5	127864770.617	116113234.263	174602209.469	87727636.644	63444931.911	118828738.77	128281927.884	134983706.153	67394838.658	71886851.948
IPI00646105.3	 	PYCRL	39093	7	10	132946894.996	99813881.303	118965137.359	115190392.228	91009026.075	105389219.53	91351408.216	92286910.172	84250826.658	74745207.213
IPI00032288.3	 	MANSC1	39093	3	3	40046613.155	32746722.744	39771168.617	39142867.01	29065094.447	44335801.904	38117164.74	38449236.82	31265952.544	29356769.478
IPI00304692.1	 	RBMX	39093	11	13	213081853.241	176460544.929	235790087.558	174449134.264	181934168.242	175449386.767	138869901.347	158747643.073	153413675.573	124650042
IPI00335543.9	 	NCRNA00153	39093	4	4	111115791.612	83388610.503	108852735.139	97760573.864	75913153.434	104373632.181	88282346.868	94551256.59	79349626.65	68008418.888
IPI00028095.3	 	FHIT	39093	4	6	125780193.88	97890715.107	100675734.736	117212563.389	89069375.144	108568578.478	87767796.036	87808169.308	86668630.603	64771488.15
IPI00647915.1	 	TAGLN2	39093	5	7	82251950.162	67018138.746	79779337.446	70903510.055	65773550.39	66195730.337	57844303.735	62291193.031	50768558.639	56575250.763
IPI00215920.8	 	ARF6	39093	1	2	13639346.506	8979200.5	12130526.606	12064146.626	10741455.5	10598506.53	7022557.47	7069277.924	7287727.947	7114810.223
IPI00008965.1	 	JUN	39093	2	2	59072367.364	40519036.032	50158850.441	45907611.844	36530114.534	45997314.845	38588587.804	42102478.465	32991396.299	28366722.635
IPI00747533.2	 	PGD	39093	2	2	40009582.073	35659121.552	45323246.366	37554993.362	37930122.604	35154047.722	27936474.705	35358561.304	22916192.18	30387750.597
IPI00016968.1	IPI00655681.1,IPI00656158.2	SDHC	39093	1	1	19076958.401	14463891.833	18695870.928	18292759.023	13663439.258	19066788.866	13057901.982	16424957.664	12686255.135	11918711.378
IPI00024871.1	 	CBFB	39093	1	1	598331.694	522533.057	886583.767	355326.039	619677.266	569235.601	282162.913	576099.693	480414.103	549379.662
IPI00873506.1	 	GDA	39093	3	3	63992173.635	50672208.551	63628746.517	61172302.977	46004308.033	58968234.034	45226827.48	52378320.401	45055099.095	42056677.702
IPI00329650.1	 	NUP35	39093	2	2	49011898.58	44854924.523	46484233.686	35412595.478	32848883.058	39140559.173	38544377.168	40174804.939	24603120.998	26426306.637
IPI00018069.5	 	SS18	39093	1	1	12383771.139	9062604.005	18908816.705	8266193.348	9587193.594	9119357.649	8906049.97	11209590.057	5926676.574	9326576.988
IPI00741097.2	 	GSTT1	39093	5	13	285670715.593	218039138.991	272821847.064	270456808.145	190602300.26	251781210.853	211101467.913	224524921.315	190823879.322	158975798.478
IPI00747193.1	 	FRAS1	39093	8	9	142802264.913	115280767.551	131795353.388	120293437.849	104552705.711	126715915.28	114595210.259	114194320.269	101936794.797	91584251.637
IPI00641117.2	 	IKBKG	39093	13	15	447153439.281	349215118.598	434425329.122	414591248.921	311933862.221	401260217.171	349466083.679	383429759.683	320236948.228	302956782.642
IPI00177912.4	 	YIPF1	39093	2	4	71689520.75	56312429.112	67224298.92	66313987.581	49799217.077	57521131.123	55164552.544	52326541.006	49748678.979	38166228.115
IPI00643034.3	 	PLTP	39093	4	5	56336996.628	43097438.349	53960426.623	47233777.945	38823341.865	47333964.283	35440132.635	38989711.29	33114848.491	29700379.737
IPI00395887.4	 	TXNDC1	39093	6	8	144965243.276	112214230.651	153756733.124	133082835.511	100137658.647	127746582.368	109857378.863	115963180.96	88776571.744	75003210.981
IPI00152377.1	 	STT3B	39093	10	11	145636039.259	150538634.89	220378868.744	110023704.548	106581225.208	151415937.285	177840909.46	186300189.727	91881991.404	109701778.78
IPI00646361.3	 	NUP214	39093	2	2	32455909.754	28899729.915	35241060.405	30097121.278	22695837.657	32492389.27	26784536.634	26779054.003	21157509.458	17915507.743
IPI00409659.2	 	UBQLN2	39093	3	6	196128755.071	164484713.212	136906329.512	166145840.857	137827592.933	154315984.292	126815336.181	128888781.495	131095162.173	103061822.416
IPI00254338.2	 	FAM134C	39093	1	2	13612964.403	11494747.49	14954684.53	11793076.805	8980006.598	13625241.777	13946164.072	11800423	12021479.852	9381308.797
IPI00789618.2	 	HDDC3	39093	3	3	81414557.656	50772986.775	61105180.016	77012450.441	54665155.706	36498092.774	24350942.164	24724990.824	23881627.624	22115418.985
IPI00328257.4	 	AP1B1	39093	1	1	16566968.479	13166153.5	20587959.917	12622757.015	10780575.913	11834760.824	9605592.052	10930604.948	8064581.031	9441230.622
IPI00303161.3	IPI00892590.1	ESAM	39093	1	1	38955417.44	29134011.537	37865891.507	26420085.653	26599183.993	33624378.54	25856219.038	28207555.028	19486949.444	19735698.237
IPI00410162.1	 	TCEB2	39093	2	2	38446141.067	29775468.067	41243810.572	31922070.476	28091904.885	28662062.322	24806701.744	28811390.024	18813083.955	23101759.515
IPI00061229.1	 	OMA1	39093	2	3	32834584.441	26250300.203	30692247.125	23046934.576	25796301.897	27575433.384	20659696.018	25346514.587	14093804.947	18634462.299
IPI00749113.2	 	DUT	39093	6	9	154441188.8	111895267.467	148129505.894	130426704.286	114690405.958	129374340.264	107359308.808	122004002.879	92077964.264	105736917.861
IPI00788684.1	IPI00759799.1	MPDU1	39093	3	4	33301374.744	25434339.885	36783754.309	34775498.81	20522320.68	25638591.664	23022514.854	23031816.341	19878735.843	13848156.834
IPI00399265.2	 	TPD52L2	39093	18	48	1180005665.84	894345724.005	1131941438.74	1232494373.97	807766743.517	1072964859.39	829449691.902	887001011.005	782895279.378	681244242.038
IPI00009374.4	 	C14ORF129	39093	1	1	24230675.387	16861972.67	31341508.459	22704982.633	15752778.733	17582934.919	15789406.886	20890604.03	14489641.419	16579980.149
IPI00029697.3	 	EXOSC9	39093	8	13	632288690.483	432477317.814	724364711.683	535818562.814	382666609.098	332158833.977	261821568.093	240665520.114	206342565.425	173034377.5
IPI00003704.4	IPI00556034.1,IPI00908491.1	RBM4B	39093	2	3	68504934.77	52923095.062	59755562.54	59438214.775	44668304.362	52209480.958	44281049.292	46564038.474	38909374.704	39986908.934
IPI00028413.8	 	ITIH3	39093	1	1	30663466.447	25143398.666	33901718.718	27416728.409	19039902.872	30884442.669	27122678.001	26481619.122	17923716.652	16443428.365
IPI00220402.3	 	PPP1R2	39093	8	13	202566183.271	148419872.069	179156272.747	175632537.46	138275909.342	134985255.35	119054703.346	136340297.283	118064480.052	102122995.622
IPI00000760.1	 	DDAH2	39093	2	2	42168451.181	32364691.301	45958363.962	38094037.452	32475744.837	31668694.671	26289753.834	31292619.081	24070007.801	28453330.054
IPI00004461.2	 	DGUOK	39093	7	10	146185999.94	115002999.654	153003760.612	140221486.752	95799252.283	138660189.998	117771801.416	122615944.322	103309796.526	88502974.783
IPI00306178.3	 	EDEM2	39093	1	1	13980649.688	12969480.938	17770025.075	11707720.68	9453831.258	12568799.97	13926155.377	15004110.366	8281770.001	8942510.394
IPI00010779.4	 	TPM4	39093	10	27	572616972.824	423714493.357	543330000.665	488655898.405	364660693.938	391754148.948	303831947.236	385509364.409	285440478.183	270984678.818
IPI00550239.4	 	H1F0	39093	2	3	48080877.505	38295497.482	49160663.075	34357048.075	30976890.652	51555757.482	29164942.512	33549000.719	34434560.498	21760632.632
IPI00023006.1	 	ACTC1	39093	3	4	99150228.433	72408979.651	76771830.826	56807054.71	99402202.552	98916347.291	77620486.223	92300882.924	54413516.514	88211246.135
IPI00056357.3	 	C19ORF10	39093	6	16	657085444.639	508016619.679	573160277.849	509306632.772	393353544.21	381980293.583	323806565.954	314567547.507	214241531.363	204857747.416
IPI00023122.1	IPI00478185.1	PDLIM7	39093	1	1	13678667.031	11716792.999	16352730.799	11266100.642	9337714.011	12289861.113	9997061.689	11441205.174	8123734.834	8525401.584
IPI00217253.3	IPI00793097.1	GCHFR	39093	1	4	258823430.16	195931357.593	270233287.295	249841520.316	175696567.427	240419419.195	201631631.997	226524304.107	194734850.512	173866895.474
IPI00386199.2	 	C19ORF6	39093	5	6	85026209.935	67760014.906	85947267.673	72330971.408	56060699.053	64189279.268	51651144.428	52991034.756	44965092.314	40769655.463
IPI00013271.1	 	DERL1	39093	3	6	98551993.405	77885719.284	88591507.94	84104341.211	67728497.044	82431950.288	69359111.774	74993686.541	63497778.966	54318630.339
IPI00872664.1	 	USP14	39093	3	3	21383872.703	16503602.645	25150045.282	16510891.821	20051365.369	17461630.883	14234622.861	18585836.446	10094914.829	18680075.416
IPI00013743.4	 	BUD13	39093	1	1	43700223.033	33884072.78	50152054.772	35781116.586	31957061.804	40675659.86	28851362.93	33156584.518	27866319.999	22914379.582
IPI00887241.1	 	LOC650788	39093	6	22	329714999.193	256378970.923	273492310.233	312579755.223	217232690.181	293253797.727	237738115.317	238837449.86	220960785.48	187250104.329
IPI00306195.6	 	AKT1S1	39093	3	3	78850193.083	63697499.346	78579288.869	74239295.634	53568318.999	63259564.557	54655247.264	61036258.577	46333231.541	42196260.893
IPI00003836.1	 	UGT2B10	39093	1	1	4242789.61	3052574.977	3866414.617	3291665.624	2192146.93	3474586.447	2974621.983	3255015.744	2460837.431	2111407.506
IPI00107722.6	 	MCEE	39093	5	9	143609680.005	118315732.04	111197344.447	131609774.047	94955789.045	116219473.603	76718856.572	96899848.731	86028326.028	67189882.449
IPI00397932.1	 	(XM_371598) HYPOTHETICAL PROTEIN XP_371598.	39093	1	1	8735133.62	6464918.738	8049446.821	7385530.151	4509851.047	4338032.613	3175147.326	3479617.212	2924038.804	2713671.911
IPI00022442.2	 	NDUFAB1	39093	3	5	226511845.451	185843613.008	297098972.128	237894686.951	124721148.507	200996395.137	172104158.085	211221251.253	149571214.708	123535037.797
IPI00059270.6	 	MARVELD3	39093	1	1	36321596.111	29062327.888	43598069.223	35820343.473	24867759.429	37801485.856	31037889.714	29458507.092	29447187.163	21718692.283
IPI00872769.1	 	LEPROT	39093	2	2	34303264.057	25179595.13	38125017.013	30988653.84	29478525.831	29471439.195	26479524.437	28118656.709	24009721.374	25862606.83
IPI00745906.2	 	SUOX	39093	8	9	244000227.123	177645155.35	209940083.322	298146868.256	156219307.881	139268788.2	116401747.842	109316713.953	137306674.391	90549423.379
IPI00554579.3	 	MAP7D2	39093	4	4	99594099.226	82391056.442	101542814.504	87800378.609	73551593.003	91541145.63	71136032.861	77051258.465	66965153.081	60851137.568
IPI00657706.1	 	MBOAT7	39093	3	5	97005175.194	74625377.792	98251918.108	77165248.312	65892586.657	55194095.346	44240165.549	44654385.883	36699468.143	37208277.006
IPI00807557.1	 	PA2G4	39093	2	2	56776834.928	39671773.075	58573614.91	49194859.922	42330830.277	34551332.077	29570689.573	32973891.987	24310511.197	34665802.215
IPI00027281.1	 	SLC2A4	39093	1	1	2300821.498	1776210.249	1880051.04	2137461.754	1462597.309	1733049.024	1480633.324	1555298.752	1262998.509	1084434.796
IPI00884896.1	 	TXNRD1	39093	15	27	601033881.663	429784629.085	553169005.528	440686455.112	340864508.316	480963374.618	381329575.998	421656872.554	270418662.978	316399510.96
IPI00022334.1	 	OAT	39093	5	7	175844091.849	136527239.63	152432732.9	140335100.201	113961280.468	117070422.713	94762822.178	92434870.5	87519751.009	71350243.779
IPI00894409.1	 	CPNE1	39093	1	1	2547621.094	1840101.914	2929919.344	2127558.859	2469126.478	2018041.229	1792263.139	1998336.213	1418048.397	2176401.191
IPI00008791.1	 	CIAO1	39093	1	1	40059658.379	22289452.76	29115404.77	30228600.993	20970530.138	21069272.454	17792067.844	18485423.694	15499869.32	12750351.5
IPI00004350.1	 	GTF2A1	39093	3	5	111864117.422	80531536.257	94665467.281	97218158.414	67404575.744	103179017.238	81558739.024	85470835.882	71628360.706	58555268.706
IPI00005846.2	 	STEAP1	39093	3	4	23163139.761	18133998.746	22572345.977	21171826.66	15360422.503	19446370.193	17328674.781	16847812.095	14121976.937	12563836.355
IPI00105598.3	 	PSMD11	39093	1	1	9352916.944	7933173.841	12975516.04	10455540.353	8327247.503	8470555.531	7543281.982	7741984.508	5517887.846	6390305.129
IPI00056496.1	 	RAB24	39093	5	7	286224489.254	218150071.204	267850884.989	249925236.741	198570723.508	224214369.771	180906576.632	177876027.406	165152742.509	148181893.843
IPI00003128.1	 	P4HA2	39093	7	7	90281154.722	97805368.793	165068305.827	59893171.257	64281010.774	93320449.843	133699495.777	146916860.942	47349983.653	76186227.491
IPI00012913.2	 	SPRY2	39093	1	1	17483775	12939926.25	16850631.881	18085094.915	14167679.814	14440607.273	12013942.423	14796342.024	13270041.107	10301052.407
IPI00020965.1	 	UBE2H	39093	1	1	9058764.665	7298432.874	8937271.1	7849657.685	6453241.012	7072503.631	6041430.909	5440853.941	4157789.421	4716714.011
IPI00292980.1	 	IGDCC3	39093	2	4	35746842.614	24874879.569	33126853.992	34256593.379	25932457.114	30228001.625	21659737.617	23097894.575	22103250.146	19125580.166
IPI00013968.1	 	COX7C	39093	2	3	52416262.51	40920448.283	53259602.088	36145895.958	33288044.405	45292063.756	35443256.712	41452033.227	31997015.669	31439425.702
IPI00021417.3	 	SART1	39093	12	14	267405336.485	215562961.728	289391328.892	213039598.684	166092855.735	250035527.884	205598446.733	221482970.945	173138512.521	155752389.814
IPI00873326.1	 	UFD1L	39093	6	7	234403213.59	164894297.552	199538755.159	180601906.49	152228925.214	108871330.75	89453447.873	89576639.092	71051458.962	69543071.016
IPI00746691.2	 	C20ORF30	39093	3	5	308391835.017	226998201.778	302243522.408	280195011.759	223450645.506	291453801.849	245611623.585	261434668.793	226728275.309	203320121.589
IPI00790739.1	 	ACO2	39093	4	4	60832295.199	44811645.415	59452957.376	59387557.15	36180932.82	53380649.429	43298230.395	47548368.596	37539958.193	32028191.173
IPI00170706.2	 	TMEM2	39093	28	38	777462651.736	662431738.501	731350945.788	609024410.46	559610686.566	736251268.729	626557883.715	659638310.697	452080811.902	475580527.354
IPI00410657.2	 	RNMT	39093	1	1	9778761.563	6526326.563	6428131.91	8165022.353	6532493.471	2625575.46	2170363.285	2776943.916	2441683.698	1955084.882
IPI00641524.2	 	BTN2A1	39093	1	1	18005481.001	13709882.014	20267125.7	15074945.481	11248119.447	18079419.867	14495672.289	13975326.193	13533454.435	10044569.102
IPI00221084.1	 	SLC25A14	39093	2	2	32800175.925	22705317.457	30074753.39	32096463.375	21587173.894	29511347.609	24641651.708	26342312.315	23907170.348	17040798.256
IPI00013897.1	 	ADAM10	39093	11	16	328427444.764	268865793.313	313786831.491	274171576.107	244180091.292	271264563.585	233542207.02	241506902.962	212984688.372	181597841.599
IPI00001586.1	 	ENTPD2	39093	3	3	38237794.508	30456912.192	41018736.606	32257035.589	26258350.328	36182283.158	30612368.204	32147367.888	26964403.471	19623672.825
IPI00008281.2	 	ZMAT3	39093	2	2	98283939.18	78155891.686	107789618.589	71452850.844	85830126.044	78971587.232	66126289.602	75298898.229	59593721.116	66493981.929
IPI00021834.1	 	TFPI	39093	1	1	23108516.562	19767348.817	26493285.039	20272337.298	13515192.089	20630047.735	20811667.076	20387670.97	14571657.975	13596803.147
IPI00215977.2	 	IGF2	39093	1	1	110113327.5	75598710	123297273.201	86655601.46	71046639.401	91541210.014	81905715.278	86164509.976	62291424.453	67815514.962
IPI00032561.1	 	CAB39	39093	6	7	219302507.211	156941129.437	192303401.3	178780274.037	137506467.81	112816104.689	89317595.146	94223735.227	76821457.881	69027638.115
IPI00414676.6	 	HSP90AB1	39093	19	28	509118179.798	348777018.423	563771301.254	322843525.227	467230198.694	409841202.141	352010934.195	453321384.174	207181761.878	487020649.259
IPI00021842.1	 	APOE	39093	16	24	444177492.707	354556678.582	425485651.855	380293423.1	305336226.477	396737221.223	320400992.094	350951075.821	282817307.616	263355949.565
IPI00217067.3	 	SLC22A9	39093	1	1	6367780.889	4565977.326	6289619.483	6505937.203	3730544.717	4663735.714	3875243.293	3504608.331	3520794.725	2329643.866
IPI00456965.5	 	COQ5	39093	7	7	151137342.604	113665115.208	141674069.261	153716048.213	108561475.234	131139191.589	99138569.749	102490044.93	95903657.299	80580894.61
IPI00023635.1	 	IMPA2	39093	4	8	146028761.267	112378104.999	129543376.093	146084991.102	106637542.655	122932996.957	101179164.419	96521070.983	102670368.264	84884699.377
IPI00018411.4	 	ZNF629	39093	2	2	13294962.102	9622496.598	8722994.192	11311123.229	7768943.539	10783427.312	8905464.426	8574043.256	10559886.285	5294720.449
IPI00293260.5	 	DNAJC10	39093	8	8	135697309.354	153698662.877	243070257.465	81744409.33	87886905.459	128381169.214	211377485.065	213486094.061	71036438.11	122365260.877
IPI00008274.7	 	CAP1	39093	3	3	36689796.885	32074804.323	55391569.697	59912478.559	32300566.993	32769555.487	25551092.934	31279628.54	21110367.292	26925258.801
IPI00334190.4	 	STOML2	39093	15	34	1014094977.73	816193818.754	999639812.81	832536003.261	780887508.737	907516277.995	793679631.887	807554299.646	672702618.364	609196885.109
IPI00298828.3	 	APOH	39093	10	12	387808711.048	325952026.04	396939617.202	348882414.977	251623140.875	289818381.967	273659248.917	283155033.693	239731091.916	184685753.966
IPI00010740.1	 	SFPQ	39093	2	2	31838819.719	27214516.37	35247561.345	35168473.855	26219109.564	23184948.7	19658443.601	21584623.075	21023456.75	18578860.458
IPI00010333.1	 	MDK	39093	2	2	20614830.838	16736430.419	17475630.472	18632306.815	16199652.6	15980493.205	14167236.959	15652157.777	14733800.282	11836331.107
IPI00007756.1	 	RAB22A	39093	2	3	48129516.292	32312432.921	42873448.211	38370460.218	31818797.353	36272968.766	30863906.648	32550849.603	26716762.406	24892129.641
IPI00552277.1	 	UBL4A	39093	5	5	81892788.41	58536260.197	82753244.064	64414954.175	62903450.839	74191090.396	58561192.913	68096513.963	45870796.557	58622665.791
IPI00478294.3	 	SEMA4G	39093	3	3	56578653.494	39251962.346	46490509.904	43128184.783	31312185.826	41515514.439	35484344.386	38432275.933	26640455.703	25321956.454
IPI00790491.1	 	KIAA0101	39093	4	5	232411794.539	168029149.325	228213423.557	173932786.265	147406755.162	162741161.688	145852324.292	165872143.006	125519891.097	128548926.434
IPI00069750.2	 	PUF60	39093	1	1	11580422.752	7991843.634	11094812.042	10688608.353	9432554.384	8617202.978	8036626.271	7375333.143	5482260.022	6406821.615
IPI00873862.1	 	LIN28B	39093	6	8	167993949.56	130153602.472	151754215.905	158743141.126	117531007.467	119224363.643	106637373.54	115831734.884	112774096.332	88961742.987
IPI00872486.1	 	SEPT6	39093	2	3	76181914.211	53718454.186	72079829.231	70349319.336	47421380.691	45461266.419	37191768.757	35153592.818	30714455.273	27000283.81
IPI00554705.1	IPI00910904.1	DCTD	39093	5	10	202368038.646	136207091.686	201521175.317	178175439.531	134861915.706	142342712.333	105512612.97	110244920.302	97905338.022	88949606.386
IPI00872107.1	 	ILF2	39093	5	7	178598845.294	116023988.56	151838193.394	121122616.658	103439632.909	42102916.269	31928990.647	35579041.861	27388468.709	28148468.725
IPI00303867.2	 	FAM176A	39093	1	1	20137153.852	15463400.788	14766380.382	16428539.979	15315079.841	15156072.989	12800517.797	15556624.753	13004834.897	10198788.178
IPI00296714.3	 	SLC44A3	39093	1	1	12128994.943	9569978.039	8793970.25	10327047.812	8515450.4	8358017.065	7347308.965	7574695.433	7250236.389	6096711.127
IPI00025512.2	 	HSPB1	39093	6	8	93735878.006	68548529.234	107200660.206	87365120.512	77818450.984	76846281.882	63162613.714	76129977.242	46181765.903	71601513.823
IPI00910977.1	 	MPST	39093	2	2	34073807.074	27417909.441	30928929.479	32523513.292	26150757.132	31998524.692	22297491.702	27053844.897	20879921.049	22013414.702
IPI00005487.1	 	RBKS	39093	5	8	184140834.387	145986327.279	130848492.516	164320860.308	117948792.834	149647297.544	120815526.895	119405417.369	123451803.512	89289630.759
IPI00013452.9	 	EPRS	39093	4	5	130898153.572	94859345.119	105408619.41	121950285.818	104110286.354	77039428.495	56117932.866	50869987.541	61765346.103	54628471.872
IPI00299078.1	IPI00377025.4,IPI00440162.1,IPI00847261.1	PRH1	39093	1	1	5271170.945	9086402.423	4100309.808	4800860.201	3678727.262	6153320.737	3305255.848	4509534.641	4056533.62	4127665.664
IPI00332278.1	 	TMEM55B	39093	2	2	56040165.234	48970774.102	49572837.248	47562304.682	41141837.462	44490818.094	39663387.372	42486559.744	36241725.842	35887162.687
IPI00470573.1	 	ACTR2	39093	13	23	858427502.511	603232337.915	707224417.751	680114996.936	569291157.386	496228219.863	359344148.872	356279037.588	338692769.965	281181578.394
IPI00002324.6	 	MAT2B	39093	5	6	125761969.621	87007996.441	103744379.735	102241708.72	73414519.365	73823633.421	55635647.105	57740251.959	50459653.875	44503708.233
IPI00748567.1	 	LIPA	39093	5	7	109238684.202	80653779.309	88863213.788	104217382.396	69244180.536	62112800.301	49761120.389	45295173.754	44990315.41	34630029.109
IPI00220368.1	 	SLC23A1	39093	2	2	23864528.686	18437051.065	22579004.345	22869847.605	17170571.849	22952191.838	18094815.356	19472352.229	17280499.593	16296423.137
IPI00031622.3	 	CHCHD6	39093	7	9	132128071.429	99274508.769	119832354.187	93644541.944	99884819.978	103444827.578	84153928.221	96742313.439	73762595.741	85086922.479
IPI00023542.6	 	TMED9	39093	7	10	231803410.103	197016537.858	232165392.377	173326276.349	170753220.778	165851948.887	152446324.517	156820270.509	111340886.915	119032471.035
IPI00297322.3	 	ARFGAP2	39093	2	2	31360819.877	26112187.814	32164870.501	31658463.802	25379094.029	28206470.823	27867429.166	28693293.949	27347369.226	21665188.908
IPI00152951.1	IPI00425935.3	SLC35B3	39093	1	1	29081891.966	22252403.606	24918687.477	24554645.715	20584518.35	22728303.254	18233312.64	16354463.989	15423645.13	14697069.809
IPI00012833.1	 	PPP4C	39093	10	13	234248535.485	173417653.67	209694350.091	210265818.088	160679821.152	174606756.82	141040220.623	148320969.103	128871438.588	114693635.839
IPI00003217.3	 	PSMB7	39093	7	24	467989579.23	350815830.118	452396261.67	371204008.746	307865297.22	423795022.329	383488574.536	406638363.823	336191847.851	274608383.661
IPI00011250.3	IPI00514154.2	UCHL3	39093	1	2	53321873.249	39845429.747	54662609.756	44449904.361	41851038.921	44166860.503	34549841.152	40056905.291	28999465.456	35423483.79
IPI00430439.2	IPI00794952.1	VGLL4	39093	2	2	21107650.73	15864398.342	15790533.921	17343778.025	13970527.85	14309075.443	12874718.939	13825307.455	14369003.84	11290339.503
IPI00305992.4	 	WBSCR16	39093	6	8	123543816.214	98528325.898	113215282.23	118970867.664	94355662.018	110221024.428	95027220.498	88661100.788	85780647.564	76461003.879
IPI00007755.3	 	RAB21	39093	11	22	296095979.373	215867425.937	254792571.936	285602989.122	212108476.12	247741950.313	191255107.846	200105991.782	182822996.679	169332322.982
IPI00020062.2	 	MBNL3	39093	2	2	8408739.915	6211371.968	9973273.886	9418300.714	6845423.062	8467756.886	7300904.816	7287685.275	5244024.251	4749517.362
IPI00148063.1	 	HEBP1	39093	2	2	54260152.181	39208895.662	59153173.855	48686262.492	38462409.728	46363032.157	38618679.57	41903104.655	30913557.59	34498415.722
IPI00101374.5	 	TM9SF1	39093	1	1	12903396.714	11601889.848	20555301.287	11770517.744	12806773.594	12052602.102	13543343.571	16989906.842	8169351.046	12026167.658
IPI00093057.6	 	CPOX	39093	10	12	430607339.728	298584049.815	388978607.789	348229061.903	267665638.781	221657436.875	169519716.438	169344465.638	143966648.934	134645622.4
IPI00739876.3	 	TCTN3	39093	1	1	11194567.439	9269462.305	14574946.415	9038254.148	7312809.8	11864188.825	10410056.988	10919688.442	6433209.021	7580495.97
IPI00307162.2	 	VCL	39093	69	143	4460995947.04	3409980659.43	4171633788.09	3581371942.37	2859707428.91	2941939844.5	2401752840.62	2431467723.1	1920666058.49	1771446862.55
